Phase,Phi1,Phi,Phi2
1,95.54581736,122.7689567,13.37897189
1,72.85037074,124.1349394,40.23404251
1,70.52377206,123.4071069,39.85948763
1,69.28326171,122.9757287,40.00097296
1,71.61505651,124.5733202,40.65661221
1,72.60663766,124.2529984,40.57908649
1,73.41886469,125.4132742,41.47858451
1,71.99607652,124.3929909,39.60193612
1,71.04341985,124.4816385,40.50689451
1,69.6463464,124.3906494,40.36986309
1,68.54109482,123.621852,40.30024159
1,67.82705612,125.0555356,41.87864649
1,67.28811504,124.6825764,42.91658363
1,86.41744506,92.29234135,19.55037972
1,89.87530067,90.15473635,17.26103431
1,88.94897671,87.52036116,17.23307052
1,103.1121805,66.24630802,0.170020486
1,107.3398239,67.43652566,0.136686737
1,109.5831116,67.63575328,0.62063179
1,113.3608834,67.29082418,1.561087068
1,114.2686444,67.09574017,2.059811592
1,116.2494019,66.68216684,2.387137182
1,116.9940545,68.35076837,1.8088836
1,116.1688467,68.57048645,2.203651715
1,115.7439804,68.42354735,3.226836797
1,116.7388684,68.35194385,2.745461151
1,115.0500615,69.96156158,3.12430305
1,114.9768833,68.22734209,1.723482225
1,113.9293739,66.90845419,1.880555874
1,114.3094047,67.85223412,359.7348361
1,111.9212619,66.7759349,359.1696941
1,81.81426785,160.559276,35.26027388
1,91.50439441,163.5476369,44.94800984
1,85.21617705,162.0857251,44.24533544
1,87.79624588,164.9240477,45.6164844
1,136.7501076,145.7818427,78.51018705
1,131.1285956,146.515542,76.01141747
1,127.5422809,147.5463493,74.14015686
1,125.5298498,150.2252386,74.39956002
1,121.8416324,150.5214399,69.74644863
1,121.869946,149.2558746,69.69043985
1,76.57787448,47.98396592,11.16588044
1,76.01885731,48.69156751,10.61128821
1,77.11064682,48.91520581,11.37659442
1,78.78958588,48.99669575,11.55123832
1,83.04225442,49.3136824,10.5395427
1,83.27429109,48.79915939,10.89160826
1,82.57450023,48.67443081,10.88173518
1,79.60324247,48.45800663,10.80943478
1,79.01670495,48.11289651,10.51973756
1,76.41835095,47.68346356,10.32276909
1,91.54098897,141.5002652,10.02068068
1,92.54054404,141.075508,10.20021241
1,97.46445561,140.721326,9.94410061
1,97.04634463,140.6012815,9.686916071
1,99.30751439,141.6274728,10.17631765
1,96.80904375,141.8996735,10.15273318
1,94.41996992,142.1794689,9.255988702
1,93.97177524,142.5864952,9.585486624
1,96.51848953,142.4256602,9.687866323
1,98.72891247,141.5387025,10.01534289
1,98.76910481,141.5395201,10.20954882
1,95.71331661,141.0856479,10.6065408
1,91.14371693,141.2864234,10.32204102
1,86.24770743,142.1927582,8.755163945
1,85.75840795,142.7592881,8.299885664
1,85.40459683,143.1425033,7.151781783
1,89.19098952,143.4281829,8.622231863
1,91.07112402,143.1363497,8.405861711
1,94.6922977,143.0421312,8.71262063
1,97.33304558,142.8319937,8.627020381
1,98.58228066,140.3135673,10.6528408
1,96.07050753,90.49198414,13.38422001
1,94.49650237,92.28060658,11.2333963
1,92.99895415,92.56109546,11.12296885
1,92.45707209,98.54153208,13.23729387
1,91.52794677,103.4423012,14.03042851
1,95.40160686,98.91121323,11.81374834
1,94.28753234,96.91941307,7.950698966
1,90.38746664,92.57592195,7.329950071
1,91.91771479,94.85528099,8.464783765
1,90.14080721,90.67504742,7.887170226
1,89.87279741,95.75626957,6.62575012
1,85.15252655,91.63019452,6.524200263
1,8.148556677,36.68226511,47.39251871
1,123.0715794,40.10382266,27.96845444
1,125.5959301,37.11935667,24.62586084
1,124.1720677,37.49162226,25.79937409
1,123.7336011,39.20917795,25.14875738
1,122.816901,37.69686655,25.15925367
1,123.7664474,38.36385584,25.70195282
1,122.1234788,44.53497899,30.20963843
1,119.0543482,42.61407794,34.35940394
1,119.4183633,44.21124049,31.91640663
1,118.3672639,44.45961369,31.8344845
1,117.9316625,38.99383386,30.18852003
1,115.5867499,41.56981011,32.88933326
1,117.2543848,47.44688856,33.51146011
1,30.18452543,157.8990083,3.230496814
1,31.71907784,160.625742,1.96452998
1,30.42083216,160.2528626,2.471981399
1,35.15317922,160.1612344,5.481030428
1,39.10354081,158.9997754,9.180413292
1,35.30636605,159.3049006,5.898379884
1,33.53791065,158.4500745,4.830147518
1,38.98486573,158.4230425,8.798220081
1,38.34707441,158.6322818,8.232245492
1,108.0194688,93.4308819,41.41201759
1,109.5964754,94.65550712,41.94376831
1,109.8506943,94.37031312,41.8549459
1,110.1566575,94.92519007,41.31839534
1,111.0935715,93.50001488,40.86814319
1,111.910414,93.78558253,41.2739523
1,112.4298604,93.55023159,40.96947558
1,113.5683042,93.43128456,39.98665568
1,115.1793738,92.98221145,40.11099732
1,115.8515943,92.93448552,39.88555114
1,115.25405,92.40762293,39.81769235
1,114.7591652,92.00635895,39.37436038
1,114.4832849,91.54116088,38.74804013
1,114.5411838,91.7649848,39.47931311
1,112.757886,91.57683222,39.06945922
1,94.95334274,122.306246,13.72603117
1,93.42383957,121.0600705,12.22891308
1,73.80571864,123.86353,39.50087092
1,73.38668639,124.824714,39.36494973
1,71.4455419,124.0789436,39.55036019
1,72.16562183,124.7069201,40.7045353
1,72.52525272,125.6041259,40.7488454
1,73.23001357,125.422743,40.94076086
1,74.04739059,126.0235522,40.11921661
1,73.95342386,126.2255403,40.25602245
1,74.62564452,125.7892404,39.37840865
1,72.34363015,125.1102766,40.62578607
1,70.9455546,123.6710953,37.16961693
