Phase,Phi1,Phi,Phi2
1,88.94500624,123.1134364,13.02463354
1,73.80342913,125.9905487,42.22643529
1,72.23228793,125.5419523,42.01865599
1,71.50772134,124.8809858,42.38105037
1,73.08437989,125.8727091,42.47281707
1,73.15773227,125.4607456,42.1593158
1,73.16743005,126.1033435,42.79843774
1,71.774283,125.0990535,41.21568089
1,71.84641574,125.1067852,42.04686202
1,71.42439098,125.2330423,41.66144526
1,71.11279705,124.2021985,41.36126093
1,71.13180058,125.8452392,42.87783982
1,71.14712266,125.8106272,43.31076165
1,88.52565555,90.79978808,19.93939588
1,90.50079448,89.63667459,18.35061867
1,89.98943407,88.38235448,18.49869132
1,103.4956468,68.49419349,1.083737374
1,105.3345524,68.95746584,0.885472393
1,106.5302237,69.01565212,1.023903967
1,108.3248902,68.33208807,1.353206729
1,108.7648641,67.84084056,1.679248665
1,110.0902848,67.80427114,1.788846496
1,110.7239922,68.34255669,1.618189456
1,111.0993906,68.8462071,2.085149614
1,111.0887356,68.62180838,2.394564023
1,111.2771295,68.98771862,1.911234538
1,109.6492439,69.87120601,2.581513216
1,110.4695073,68.6145847,2.019225665
1,110.3649741,67.74485759,2.072022447
1,110.7998267,68.1259903,0.856889267
1,109.2597378,67.86776593,0.57644176
1,84.83616878,160.430531,37.86981989
1,88.23171184,161.2262447,41.76582619
1,86.5988708,161.613753,42.46448994
1,87.04878987,161.9479662,43.12168253
1,125.6795374,150.1698218,68.59170811
1,122.7794486,150.0863947,66.97999641
1,119.5773444,150.0157296,65.1655542
1,118.7125408,151.7245901,65.82733437
1,117.7049403,151.1738686,63.50593407
1,117.6407935,150.5100271,63.21987247
1,82.47763487,47.50020078,9.571228168
1,83.74076381,47.76455196,8.905362919
1,84.66357978,47.77977955,9.723418681
1,85.5718249,47.79995583,9.882001243
1,87.24399972,47.95486924,9.125884093
1,87.07960012,47.77458584,9.43019966
1,86.3072285,47.68446028,9.389185667
1,85.23086662,47.60004669,9.328172462
1,84.86049944,47.5804496,9.077883148
1,83.85156554,47.40703519,8.841616047
1,89.97811865,142.8574413,8.032785366
1,90.19495357,142.4889168,8.194179114
1,91.56946131,142.3113732,7.556057667
1,90.9225144,142.2679032,7.082340572
1,93.53757327,142.7735489,8.087805562
1,92.53631165,142.8508162,8.162964939
1,91.48609036,143.1729549,7.252951681
1,91.66612368,143.2484012,7.662044805
1,91.82656441,143.4308645,7.747568241
1,93.151464,142.5569711,8.021905278
1,93.20696916,142.7720743,8.259567586
1,91.33710925,142.4422899,8.349121694
1,88.51632491,142.9111564,7.943452394
1,87.77317691,143.1954285,7.426254238
1,88.7653941,143.2450375,7.611889391
1,88.39263476,143.3051597,6.453113519
1,90.65768387,143.4016871,7.70797853
1,90.93648457,143.1566584,7.427312259
1,91.60570623,143.1148278,7.185231712
1,92.84023171,143.3742879,7.17086238
1,93.66841513,142.0287206,8.228188739
1,93.74655862,96.03077246,11.48091371
1,92.29150615,96.37705168,10.47170083
1,92.10619334,95.96316402,10.73031572
1,92.15155671,99.24300805,11.20349675
1,91.696706,101.538644,11.36102246
1,93.22193629,99.54432044,10.67786795
1,92.29463507,98.47511123,8.47364157
1,89.65861372,95.90648195,7.856494077
1,91.08902985,98.16338536,8.25488717
1,89.08944158,95.5389049,7.517758413
1,90.50350941,98.31793114,7.385593462
1,86.82528454,95.18108055,7.00595844
1,10.09558996,36.94487702,45.70783459
1,117.9305254,41.4851745,31.22441303
1,117.0174593,37.7690035,29.90374897
1,116.7007894,38.56806462,30.7833143
1,116.4845045,39.54958804,31.17599743
1,115.3052365,38.16170342,31.17039725
1,115.0505407,38.73163311,32.08725913
1,115.4243549,42.13416624,33.27298661
1,113.9907545,40.88092071,35.5374656
1,113.4346831,41.69816235,34.58202616
1,112.2116311,41.22141088,34.5992416
1,111.6447857,40.5138646,34.51670487
1,110.7263835,40.93601445,35.55998547
1,110.7459496,41.83351114,35.84560912
1,30.70168345,159.5982596,2.711960736
1,31.50837835,160.1628341,2.552658509
1,31.67496355,160.2063237,3.014270245
1,32.85335051,160.2573532,3.686555086
1,35.33089624,159.5942373,6.164655395
1,33.78674722,159.4553669,4.958482142
1,32.85522891,159.4622352,4.152243828
1,34.75509294,158.9176324,5.701770686
1,34.49800049,159.6783177,5.554636127
1,104.4072549,92.51483696,40.86533902
1,105.2346569,93.31044864,40.98140396
1,105.6336103,93.05553483,40.93740393
