Phase,Phi1,Phi,Phi2
1,86.10579089,123.3581566,12.68857637
1,74.89307598,126.7537078,43.13684809
1,73.99471123,126.4428228,43.1873245
1,73.96288863,126.0010848,43.39424782
1,74.69884512,126.5808039,43.45215746
1,74.44295407,126.1863785,42.95040483
1,74.39843845,126.6650693,43.48929091
1,73.44977909,125.8699147,41.99844954
1,74.00133939,125.8707897,42.90515862
1,73.91361357,126.1851683,42.4227382
1,73.69719951,124.9377313,42.13712093
1,73.8746438,126.5214203,43.43244276
1,74.01624428,126.6646676,43.57888237
1,90.74746878,89.27917977,19.23195246
1,91.55895614,88.68273265,18.51563123
1,91.10980627,88.37228483,18.75336576
1,104.0293116,69.12128975,1.333649323
1,104.7346015,69.40125486,1.021140367
1,105.3027683,69.68381207,0.985654352
1,105.8260315,69.10719415,0.857783139
1,106.0964353,68.94501829,0.938745703
1,106.5669959,68.87882713,0.968975319
1,107.2344298,69.29547239,0.96655587
1,107.4587006,69.52066052,1.38214013
1,107.3015484,69.23074585,1.413428896
1,107.371641,69.55626156,1.024895645
1,106.7209035,69.83757909,1.585454103
1,107.6580459,69.19241911,1.157836599
1,107.4535946,68.69339151,1.212667557
1,107.9980604,69.12683689,0.68012699
1,106.737992,69.00779487,0.661220777
1,85.57744914,160.1076179,38.69117492
1,86.97271338,160.5897015,40.29754122
1,86.50329785,160.8696268,40.89880379
1,86.47949879,160.2889402,41.07910852
1,118.2934607,151.2681515,62.0067826
1,117.347947,151.0665052,61.26931196
1,115.3384496,150.8792803,60.01169451
1,115.5450954,151.9506999,61.03502019
1,115.9567713,151.5220457,60.52955471
1,115.4298516,151.0511759,59.98870066
1,86.41570933,46.94296503,8.649261552
1,87.9255895,47.0928945,7.89917396
1,88.06614123,47.07261912,8.695863405
1,88.20849707,47.02381247,8.820908583
1,89.25078615,47.21330852,8.153866765
1,88.89679699,47.13561067,8.483297464
1,88.51765868,47.02730813,8.41220069
1,88.09134966,46.98441584,8.386369005
1,87.94617743,47.03607522,8.218056619
1,87.60337574,46.94708402,7.97785499
1,88.22623282,143.5717682,6.725975803
