Phase,Phi1,Phi,Phi2
1,100.4063038,122.6959735,13.35174831
1,72.40311556,122.605375,38.95323402
1,69.24443047,121.6657473,38.37655073
1,68.21299946,121.3805396,38.66660921
1,70.83376061,123.3930871,39.4733898
1,72.11841028,123.0399661,39.55211433
1,73.45352163,124.5224254,40.64458803
1,72.39094337,123.5978422,38.75683742
1,70.73800762,123.7792522,39.40658972
1,69.47146501,123.8570484,39.47480906
1,67.90936266,123.1495373,39.43552292
1,67.0962761,124.6635353,40.84676056
1,66.61081642,124.2797394,42.69851571
1,86.46550215,92.81380766,19.22674651
1,91.16054115,91.24375971,16.41052612
1,88.66550176,86.85330658,16.56409866
1,103.7554345,65.01883949,359.7203023
1,108.8447468,66.817726,359.574807
1,111.2349778,67.14298798,0.227724174
1,116.3422779,67.86650386,1.135676002
1,116.7248733,67.3489369,1.729960914
1,118.791405,66.87652845,2.093872875
1,119.8207003,68.92765131,1.945019717
1,118.2644756,69.03075676,2.115160954
1,117.1249664,68.88907143,3.057379435
1,118.6702657,68.60748032,2.706477118
1,117.0476464,70.25890955,3.142876571
1,117.1570615,68.78661218,1.162747772
1,115.0778292,66.63197664,1.278808227
1,116.1665899,68.34489886,358.5085844
1,113.3396135,66.97178436,357.6152952
1,80.70847251,160.2720545,34.09866541
1,93.71014452,165.1222222,46.97738821
1,83.33600936,161.7584766,44.70179473
1,88.80391517,166.6794824,47.35404441
1,140.8588135,142.7287548,82.12149886
1,134.6224592,143.8133568,79.80402191
1,131.3646774,145.4026599,78.35805064
1,129.4286142,148.7169625,78.75517435
1,124.8385394,149.977089,73.44796575
1,123.7223338,148.327182,72.65801979
1,74.34337675,47.94974325,12.05414276
1,72.99686664,48.84561727,11.52390999
1,72.7016079,49.31151324,12.31567964
1,73.40158147,49.48010219,12.47561657
1,78.03840533,49.88062707,11.31786519
1,79.48602151,49.36022683,11.66378671
1,80.4346261,49.08585918,11.58120526
1,76.67103888,48.57602575,11.57926876
1,74.44152123,47.78371351,11.47699283
1,71.9065529,47.49234775,11.24190741
1,92.68501059,140.7303404,11.09904316
1,94.20737834,140.1950595,11.44977609
1,100.751667,139.8621893,11.25779045
1,101.0079699,139.6690723,11.15045306
1,102.6334091,141.0113488,11.30945328
1,99.23104125,141.4054082,11.17151512
1,95.94112429,141.4959528,10.30765777
1,95.45234873,141.9584348,10.76583207
1,99.48169021,141.7524063,10.78763426
1,101.7749985,140.7721516,11.27258594
1,100.2396907,140.9728639,11.12981246
1,97.36128396,140.5319904,11.66615171
1,93.70159428,140.2182845,11.95854726
1,87.09538688,141.1590815,10.15305597
1,84.46457654,142.106562,8.828843615
1,83.21317098,142.7618628,7.283729134
1,87.0345379,143.2443175,8.501482547
1,90.27272469,143.0820027,8.625838191
1,94.72295066,143.0437762,9.172345517
1,98.08019754,142.6518938,9.229383559
1,99.93715873,139.720134,11.6102195
1,96.08810762,88.49013986,13.64112902
1,94.82493916,90.70617328,11.05518965
1,93.71860235,91.28077629,11.28785298
1,93.14934424,97.83011472,14.17622903
1,91.62844211,104.2498807,15.14171572
1,96.08834072,98.43959594,12.23026472
1,94.83491421,96.09592215,7.708073919
1,90.95825267,91.06807117,7.053620252
1,92.24573867,93.18482756,8.461344817
1,89.7962092,88.47680524,7.623680888
1,89.00109179,94.78880061,6.207606875
1,84.3950705,89.72991812,6.595630081
1,6.431143283,38.00359868,49.33458971
1,124.2431636,38.48366573,27.1907061
1,128.1546765,36.03514217,23.3218767
1,127.5714675,36.8366469,23.68370954
1,127.8770238,38.82961646,22.70814618
1,126.7650576,37.17561113,22.85256048
1,127.613842,38.02141879,23.0886385
1,125.0120056,45.92727457,29.23446787
1,122.2992041,43.7562135,33.4842477
1,123.4084178,46.08865345,30.51593764
1,121.1341433,46.54330274,31.3528827
1,121.5873227,38.28443945,27.77218689
1,118.9338526,40.80862894,31.89414786
1,120.9733413,50.05197767,32.61151135
1,33.170074,157.3400324,5.435119602
1,36.00581754,160.2799274,4.501860027
1,33.15293198,159.4386087,4.046680726
1,38.99375828,159.487283,7.963620435
1,43.57216879,158.0621367,11.81818189
1,40.21601803,158.5397687,8.441794183
1,38.10072963,157.2669003,7.318844268
1,43.66899339,157.497374,11.69353525
1,43.21960753,157.5441485,10.67563869
1,112.4199529,94.08980894,41.85592024
1,113.4543506,95.2431111,42.51182709
1,113.2588591,94.99409734,42.40348541
1,113.5410158,95.41342496,41.7501952
1,115.0113041,93.88811635,41.0584526
1,116.5851389,94.1600771,41.46467312
1,117.5426825,93.84149117,41.0705936
1,118.2521825,93.58907939,39.9637755
1,119.8004997,93.26251086,40.07766744
1,120.1567493,93.15766571,39.78064174
1,120.1520126,92.4968384,39.51629712
1,120.0026999,92.02269227,38.87608516
1,119.5997829,91.68229478,38.35259632
1,119.5513543,91.78397224,39.15465387
1,118.0041583,91.60768621,38.62150257
1,99.41252667,122.0482072,13.82243538
1,98.04046953,120.9138392,12.07123963
1,74.5639701,122.7959372,38.50973073
1,73.57198847,123.5115239,38.17538467
1,71.261509,122.7193645,38.0211977
1,72.06576022,123.652139,39.23145457
1,72.10656924,124.48337,39.58001723
1,73.30318092,124.4930537,39.92028948
1,75.11360953,125.6468062,39.09652558
1,74.54349193,125.6033715,38.97353693
1,75.23145967,125.1272142,38.22903508
1,72.57140334,124.3426035,39.34403583
1,70.61339321,122.2453681,35.45325013
1,74.09228207,122.9314499,37.67298219
1,107.4925404,70.07207369,0.73747139
1,110.1397352,63.9244253,0.682503416
1,109.262679,63.73853406,1.281318929
1,109.797289,64.0154624,0.382587487
1,113.8704647,66.29046371,0.995267497
1,113.5794878,67.62074779,359.4113567
1,114.5294889,69.00817949,359.7845303
1,111.650797,66.6072902,359.8051012
1,118.1927959,70.33234677,1.352777341
1,118.022352,70.84524141,0.082244923
1,117.6477834,70.41323587,0.360779774
1,114.6248935,68.17795727,0.427022448
1,118.8903597,68.93042933,2.487888738
1,116.2515107,67.53703999,2.332007486
1,115.1608418,68.50538252,1.047579671
1,113.0157898,67.56715557,358.5728099
1,90.82348936,161.7224524,44.65055317
1,80.82123023,163.2601608,39.6588749
1,95.13807055,164.9138918,49.6277925
1,88.75085037,163.2725338,46.00557142
1,136.2321169,147.696519,77.78351465
1,133.1856055,149.6756912,76.2018837
1,130.7057289,149.1161958,76.1238143
1,127.2454082,150.4317727,75.55732073
1,125.6717726,149.4907804,75.94084995
1,128.4021825,147.6797318,76.28592899
1,125.8185199,145.5651768,67.97792047
1,77.56284584,48.8589779,12.27893695
1,75.15521452,48.84520691,12.264143
1,74.07339376,49.0202605,12.53398978
1,73.49286201,49.16214504,11.97577327
1,73.0319425,49.04077352,11.74802234
1,74.4364298,49.34710116,11.37330082
1,77.38843536,49.55391805,11.58662011
1,80.10639979,48.44625774,10.76683602
1,76.4889084,46.18804007,11.96026481
1,77.88615587,45.42258709,10.11373107
1,98.47600237,140.4683338,12.09933753
1,96.95809474,139.8628734,10.93681726
1,98.27632747,140.6308469,10.76495582
1,98.01027092,141.0093359,11.16293969
1,96.10094194,141.6610998,10.11510137
1,97.4965084,141.5145592,10.93367254
1,97.68290443,141.8387481,10.52571601
1,98.09194369,141.6199238,10.47935832
1,97.28992917,141.3526975,10.77236749
1,97.21676768,141.1588313,10.93342395
1,95.09965919,141.8905676,9.851996795
1,97.36464087,141.0717623,10.91936209
1,97.14761786,141.2457288,10.55469917
1,95.23784587,141.1138954,10.9238537
1,91.07479422,141.559,9.807062008
1,90.40732148,142.210375,9.665336835
1,89.71596096,142.3143791,8.968068363
1,93.01096122,142.4282941,9.796268404
1,94.16265209,141.9386655,8.470986939
1,100.0956897,141.6065592,10.02329198
1,98.64931585,90.79792693,14.62900016
1,96.56670457,93.9537179,17.46482301
1,93.6650597,95.97197281,16.36029918
1,96.8837796,91.47418945,16.55013766
1,98.00400439,92.9041948,14.3417044
1,95.378107,102.1227554,13.42872842
1,94.112599,104.3495104,12.86846058
1,95.04050081,105.4114324,13.31431915
1,91.94456479,90.64460606,7.921275866
1,91.73371338,92.7985945,6.736708349
1,86.94186249,90.91236237,4.696598054
1,88.43439707,92.23944002,6.59554475
1,84.69166199,93.48113043,7.142750235
1,90.09188344,93.95161381,6.766114428
1,129.2628849,35.91150389,25.07023428
