Phase,Phi1,Phi,Phi2
1,94.46687399,122.8077337,13.34125906
1,72.97315721,124.4682663,40.55543635
1,70.76724296,123.8007529,40.19499213
1,69.48333148,123.2821846,40.36782284
1,71.67027914,124.7589108,40.94436571
1,72.62512837,124.4685784,40.84417459
1,73.34486509,125.5543464,41.69022188
1,71.8594086,124.5173704,39.84115666
1,71.07983012,124.5946502,40.76392147
1,69.74501168,124.4977099,40.59541432
1,68.77377187,123.6996473,40.48438482
1,68.1138698,125.1448195,42.08340166
1,67.65837993,124.8018745,42.96833999
1,86.53860721,92.14437205,19.64277334
1,89.7451994,90.03297753,17.46799786
1,89.05310531,87.70945725,17.44770884
1,103.0684204,66.59014477,0.317203602
1,107.0023104,67.65937588,0.282682367
1,109.135083,67.79927582,0.713277597
1,112.6199009,67.30628864,1.631237524
1,113.4904852,67.02031088,2.137162388
1,115.5635276,66.75182488,2.406555021
1,116.2139495,68.2489701,1.797730507
1,115.616689,68.55094798,2.227876223
1,115.2793666,68.40274438,3.188045391
1,116.1506124,68.37883185,2.71313182
1,114.4150356,69.93272505,3.110075955
1,114.4116656,68.22001916,1.848296213
1,113.5412026,66.99258824,1.994089943
1,113.8423292,67.79925024,359.9841056
1,111.6039734,66.83294437,359.4743954
1,82.2639458,160.6050882,35.65779442
1,90.91734229,163.134159,44.42681066
1,85.61687961,162.1027594,44.10233784
1,87.58107669,164.4684521,45.2247113
1,135.4618324,146.5171668,77.36711836
1,130.1547377,147.1513485,74.91308501
1,126.450991,148.0243748,72.91979444
1,124.5601897,150.535095,73.23288465
1,121.1803016,150.6396688,68.82170536
1,121.3863318,149.4742519,68.89470772
1,77.24582832,47.9647672,10.94384162
1,76.96680214,48.61253982,10.37650461
1,78.23905171,48.76899845,11.14361676
1,80.02352363,48.84232417,11.3227071
1,83.95220205,49.15489723,10.34264436
1,84.01444962,48.65633367,10.69279131
1,83.09135416,48.54747731,10.68919248
1,80.34694653,48.35936639,10.61507316
1,79.98077401,48.13116398,10.29744595
1,77.60727006,47.71617371,10.09919744
1,91.39353347,141.6885703,9.753635587
1,92.24286301,141.2800418,9.916072982
1,96.61836195,140.9582158,9.595621361
1,96.10541918,140.8530969,9.30180165
1,98.47013465,141.7926814,9.880694966
1,96.2086528,142.0303113,9.885424503
1,94.0643619,142.3426421,8.978924082
1,93.68719597,142.6984891,9.318081161
1,95.80391095,142.585961,9.423473625
1,97.982209,141.6926878,9.732354321
1,98.11881196,141.7048774,9.95763392
1,95.18838093,141.2462725,10.32393139
1,90.51540902,141.5428796,9.924637763
1,86.18941349,142.4164803,8.474507919
1,86.2665306,142.8759819,8.230894275
1,86.01363248,143.1983722,7.104778158
1,89.62570567,143.4449356,8.583939904
1,91.25128762,143.145414,8.320956938
1,94.5178684,143.0370223,8.548538695
1,96.94042338,142.8919724,8.446642344
1,98.11243926,140.521616,10.36004673
1,95.95217036,91.08441134,13.246321
1,94.29172229,92.72138203,11.21401491
1,92.86969154,92.92336648,11.08059041
1,92.36686437,98.69371761,12.97848844
1,91.58630814,103.2093186,13.69340263
1,95.25429425,98.99485039,11.71536044
1,94.05366651,97.13373985,8.016310668
1,90.18866209,92.97354274,7.37945885
1,91.74886593,95.37451587,8.436025647
1,90.13034409,91.30888968,7.917196004
1,90.01243135,96.05432498,6.708736757
1,85.31780294,92.06470649,6.516455123
1,8.458637155,36.43671359,47.03942991
1,122.594924,40.46062267,28.22826834
1,124.6445545,37.23802178,25.22653336
1,123.2566001,37.63153747,26.41205024
1,122.7699931,39.25121309,25.89442842
1,121.8251515,37.75647786,25.89232928
1,122.7125257,38.4088372,26.47479435
1,121.1593492,44.10228229,30.61069815
1,118.2059206,42.45444788,34.60850555
1,118.6265023,43.97306832,32.26115048
1,117.7124987,43.86133809,31.9968357
1,116.7795479,39.15409237,30.92124359
1,114.6783003,41.77358692,33.42510305
1,116.4112485,46.69541775,33.78307521
1,29.54964874,158.125727,2.6699392
1,30.81040601,160.6335245,1.461923304
1,30.12538864,160.3678114,2.205359189
1,34.36495041,160.2131696,4.945477575
1,38.20217129,159.1367696,8.54010907
1,34.65305557,159.3233818,5.53193569
1,32.9478796,158.6377038,4.465743438
1,38.03462862,158.5325846,8.168551029
1,37.34773326,158.8460054,7.615795177
1,107.1795135,93.26488379,41.30834436
1,108.8228778,94.4816572,41.80329553
1,109.0402071,94.19124706,41.71576638
1,109.395622,94.7731669,41.20474017
1,110.3275551,93.39477893,40.82033546
1,111.0838869,93.67923194,41.21578558
1,111.4300587,93.45858495,40.93036041
1,112.465931,93.39909948,40.00886174
1,113.936605,92.91233935,40.12165558
1,114.6035268,92.89216343,39.91728384
1,113.8457172,92.36543318,39.87683282
1,113.3592495,92.00517328,39.48592397
1,113.2269068,91.51538268,38.86359124
1,113.3793923,91.77130131,39.56239272
1,111.6382909,91.60625181,39.17969103
1,93.91383688,122.4003182,13.70948821
1,92.40226465,121.1916983,12.27740581
1,73.73474466,124.1542562,39.77241015
1,73.28989376,125.0487795,39.73763433
1,71.42721222,124.3107745,39.95595607
1,72.03816523,124.8517789,41.06530721
1,72.47742571,125.7738304,41.03664915
1,73.09207481,125.5643571,41.21867903
1,73.70403017,126.0448318,40.41056412
1,73.63750157,126.2762923,40.60838014
1,74.34603509,125.8698364,39.72440454
1,72.20071057,125.2886661,40.99600806
1,70.95107153,123.9983567,37.67226051
1,73.99132264,124.5219257,39.35513395
1,104.7805363,69.93596495,0.717207959
1,107.5992773,65.36140125,0.745975602
1,107.9220329,64.98749404,1.504103887
1,108.7859128,65.23667907,0.78884442
1,111.7541252,66.57084126,1.540254074
1,111.3796572,67.16043568,0.107356706
1,111.7055479,67.68291457,0.398908769
1,110.3197291,67.04653464,0.423471143
1,114.7143838,69.36198006,1.234980921
1,114.2996304,69.82972015,0.419893536
1,113.9848536,70.00206192,0.460161432
1,112.6720821,68.92697521,0.676749249
1,115.4812165,69.08306449,2.35179847
1,113.5044171,67.9245958,2.621774066
1,112.4723893,68.4969998,1.572224671
1,111.1049685,67.60782325,359.751371
1,90.0331697,161.1108681,43.47200509
1,85.37518757,162.7666434,42.00114446
1,91.08710632,163.3814819,46.11471974
1,88.02192686,162.4986373,43.94760449
1,131.9595722,149.8513923,73.76353542
1,128.8270876,150.8132897,71.93491033
1,125.6681059,150.383746,70.94564788
1,124.372129,150.9348488,71.36728317
1,122.0691567,150.4126257,71.17623213
1,123.9168162,149.1366777,71.19195966
1,122.6055932,148.5072769,66.43434144
1,79.85728737,48.43428877,11.11256585
1,77.86025866,48.47869646,11.11171892
1,76.74794703,48.77682271,11.43654894
1,76.93907815,48.92639057,10.88054397
1,77.72313184,48.7162717,10.67101086
1,80.57381299,48.81623109,10.37333783
1,83.65072879,48.93963378,10.6578869
1,84.10559223,48.219098,10.20319832
1,80.3223152,46.51633798,10.54659743
1,81.20057283,45.63058288,8.537973488
1,95.5822919,141.6075016,10.39851967
1,94.99847353,140.861886,9.658709504
1,95.59452445,141.595312,9.301978828
1,96.35984246,141.7320832,9.871169938
1,94.48037317,142.1361085,8.792332209
1,95.55832439,142.1313049,9.656122385
1,94.71025257,142.418498,9.209999879
1,95.18119395,142.5393578,9.094663386
1,95.57537603,142.0327013,9.547028686
1,95.70111591,141.8792712,9.724890396
1,94.13962517,142.4688547,8.727098582
1,95.88965697,141.7860242,9.713643722
1,95.1815085,141.8265201,9.405244961
