Phase,Phi1,Phi,Phi2
1,93.44667132,122.8522227,13.30029754
1,73.11981844,124.7829304,40.87234733
1,70.99627628,124.165878,40.51573815
1,69.71246127,123.5717393,40.73879103
1,71.76778727,124.9369705,41.21553869
1,72.62681661,124.6544289,41.08993921
1,73.24687669,125.6673741,41.88844919
1,71.72642617,124.620856,40.08212983
1,71.1060701,124.6874059,41.00197404
1,69.88243764,124.6035874,40.80845122
1,69.04439448,123.7714433,40.64463421
1,68.47281266,125.2422652,42.25852816
1,68.10841236,124.9350171,43.0206394
1,86.73359868,91.97993443,19.73793395
1,89.72689037,89.95670349,17.65666023
1,89.16457273,87.89127531,17.66443107
1,103.0626625,66.93629729,0.464954266
1,106.6809584,67.89817316,0.419355345
1,108.6748812,67.98109521,0.792074366
1,111.8867583,67.38713404,1.666977423
1,112.6858695,66.97790536,2.191846425
1,114.8092925,66.8591018,2.388627353
1,115.3868285,68.16909274,1.798234722
1,115.0178174,68.56250327,2.239605857
1,114.7579198,68.41703964,3.11687269
1,115.4933274,68.4258235,2.66579197
1,113.7166072,69.91084295,3.09675323
1,113.8159052,68.2260988,1.966871364
1,113.1165729,67.0761676,2.090277198
1,113.3618791,67.75941851,0.209617544
1,111.2838311,66.93025906,359.7389976
1,82.78402921,160.6295965,36.10698322
1,90.35570037,162.7316646,43.92259473
1,85.94723706,162.0884499,43.92353066
1,87.39879893,164.0276547,44.84901386
1,134.0564839,147.2313662,76.12349967
1,129.1178003,147.7480504,73.74541705
1,125.3309005,148.4543807,71.66063366
1,123.5658569,150.8210594,72.02984514
1,120.545562,150.752073,67.90956178
1,120.8600591,149.6676026,68.04240793
1,77.97312809,47.93127056,10.71995247
1,78.02120092,48.50977278,10.13626677
1,79.38839683,48.61284408,10.91112358
1,81.166502,48.68126203,11.09099795
1,84.67733859,48.97511252,10.14851157
1,84.65638848,48.51386809,10.49303922
1,83.6239154,48.414022,10.48866504
1,81.14031327,48.25079491,10.41233387
1,80.86930637,48.09805438,10.08777273
1,78.76534679,47.72849213,9.881035372
1,91.25441457,141.8784564,9.482337165
1,91.95692624,141.4816657,9.639198961
1,95.76592654,141.1965326,9.244727057
1,95.19204861,141.1014434,8.920660743
1,97.65075593,141.9555142,9.584912604
1,95.62792538,142.1626674,9.612360158
1,93.71507837,142.4996317,8.698386319
1,93.41307625,142.8010028,9.049843947
1,95.118353,142.7376142,9.162368546
1,97.21724791,141.8379047,9.451995537
1,97.39156684,141.8815747,9.695340051
1,94.61648029,141.4247885,10.02516087
1,89.92864154,141.801587,9.527097478
1,86.27325189,142.6144232,8.241410087
1,86.79734397,142.9738885,8.167500829
1,86.58815595,143.2357405,7.038305622
1,89.97476761,143.4477048,8.505857998
1,91.36676645,143.1491317,8.213893531
1,94.24877743,143.0350515,8.363649722
1,96.44273525,142.9598116,8.25221198
1,97.55990853,140.7523531,10.04170839
1,95.76852491,91.72601817,13.06902289
1,94.07092192,93.20314593,11.17685212
1,92.76215189,93.30862343,11.03939796
1,92.29182915,98.8356979,12.701243
1,91.65688257,102.9642478,13.34326001
1,95.07871507,99.07068393,11.61327939
1,93.77377285,97.34513859,8.08294543
1,89.98187342,93.39187962,7.42245466
1,91.53376289,95.92377665,8.375806403
1,90.04507326,91.99880057,7.914269455
1,90.13421772,96.37255735,6.801798898
1,85.50574556,92.49086151,6.526034313
1,8.736653927,36.25502874,46.7399294
1,122.0307738,40.78518782,28.53594717
1,123.5537902,37.32405463,25.90156218
1,122.2735138,37.76907413,27.06618693
1,121.8223303,39.28962187,26.67753195
1,120.8101077,37.81024094,26.66815726
1,121.5604541,38.43638231,27.31074264
1,120.1256511,43.7021042,31.07142548
1,117.4388576,42.30645721,34.79727017
1,117.8807614,43.68260032,32.56583997
1,116.9170597,43.21647864,32.22104343
1,115.7016979,39.37663715,31.60807512
1,113.9134364,41.91929597,33.90882018
1,115.5256623,45.88485624,34.08347219
1,29.05768337,158.4011862,2.185463052
1,30.1495172,160.6062703,1.112254179
1,29.99628243,160.4219004,2.035394373
1,33.69454274,160.2403495,4.460144014
1,37.41250172,159.2528929,7.942681574
1,34.16548644,159.3342221,5.242553784
1,32.60005045,158.8009802,4.231847824
1,37.19157348,158.6064218,7.602413776
1,36.50274872,159.0556178,7.056283144
1,106.479945,93.10636575,41.21186011
1,108.1251203,94.29784897,41.66220994
1,108.2964876,94.00769718,41.57961369
1,108.7206804,94.61199052,41.0881484
1,109.6651669,93.28980161,40.77037577
1,110.3578556,93.57246641,41.15161053
1,110.4644902,93.36063596,40.88887782
1,111.2570972,93.35104728,40.03397357
1,112.5425087,92.83484023,40.13614841
1,113.309627,92.84564055,39.94904914
1,112.5927714,92.3300133,39.92686175
1,112.1815375,92.02223487,39.59108012
1,112.1287414,91.51068832,38.97264273
1,112.3244755,91.78893683,39.64347897
1,110.6444841,91.65245477,39.28943423
1,92.91380194,122.4875891,13.68955966
1,91.45801326,121.3600659,12.33258513
1,73.68722467,124.4320658,40.05301912
1,73.17568975,125.2322294,40.11408501
1,71.40808422,124.5112506,40.35181072
1,71.93470261,124.9803126,41.41102284
1,72.41239761,125.9145776,41.30493765
1,72.93270168,125.6715543,41.48454423
1,73.37619869,126.0509756,40.69640951
1,73.29479435,126.2958948,40.95017334
1,74.03269879,125.9141624,40.07485651
1,72.03221528,125.4450597,41.36131572
1,70.94074235,124.2887943,38.18690829
1,73.89464514,124.7398757,39.80083303
1,104.3994451,69.82694341,0.666948278
1,107.1146551,65.70831388,0.779314901
1,107.6564267,65.29499297,1.557448729
1,108.6583171,65.5451321,0.914481796
1,111.3623282,66.67316436,1.659506519
1,110.9708375,67.12768072,0.300015515
1,111.1696274,67.53303258,0.549147127
1,109.9874691,67.13814942,0.541277962
1,113.9629329,69.20139889,1.250970253
1,113.473845,69.63508645,0.501530245
1,113.2185779,69.92248247,0.488818645
1,112.1440312,69.05720283,0.691150873
1,114.7535297,69.15773868,2.271520066
1,112.8747466,68.06957506,2.574806903
1,111.9118298,68.56901842,1.597596158
1,110.6930682,67.72686396,359.9069304
1,89.79679729,161.029714,43.22110352
1,86.12416247,162.6483366,42.34532794
1,90.58802002,163.0666866,45.63352707
1,87.84161647,162.3154052,43.53681609
1,130.8067603,150.2093855,72.7344915
1,127.8145247,150.9883939,70.98567714
1,124.5903642,150.5903772,69.83044967
1,123.6489935,151.0574129,70.37736233
1,121.319574,150.5855297,70.08807879
1,122.966149,149.3949191,70.02982916
1,121.9959583,148.898503,65.90146174
1,80.43656601,48.33092031,10.87727936
1,78.54872832,48.37784245,10.87215356
1,77.56451527,48.67486688,11.20062502
1,77.96131081,48.81155665,10.65054228
1,78.92663009,48.58967319,10.44371613
1,81.76444626,48.66483441,10.1572933
1,84.53050449,48.79973039,10.46075968
1,84.65699484,48.13812937,10.07096429
1,81.18457036,46.58572706,10.27448807
1,82.02240135,45.68460123,8.258846408
1,94.98436829,141.8391778,10.06325217
1,94.60959223,141.0735022,9.401373744
1,95.04765326,141.7759861,9.008691518
1,96.0526515,141.8843464,9.602729964
1,94.14240132,142.2226597,8.51960779
1,95.1836416,142.2518779,9.382118836
1,94.22478101,142.513172,8.946118983
1,94.73530105,142.706691,8.845370316
1,95.20769194,142.1619868,9.305304098
1,95.28583867,142.0232474,9.476655553
1,93.80591587,142.5699941,8.496068956
1,95.41268213,141.9366167,9.429310938
1,94.66332298,141.9509115,9.143052159
1,92.52246095,142.0958343,9.22237328
1,90.02473894,142.4575446,8.586157559
1,90.18401819,142.9681039,8.450012421
1,90.00569114,142.952912,8.14243619
1,92.6068485,142.9870994,8.679232707
1,93.25269159,142.5052062,7.988691037
1,97.62002756,142.0198705,8.954394945
1,97.56381703,93.85151192,13.79178924
1,95.36538097,95.81180741,16.05901733
1,93.18217162,96.81233735,14.73202323
1,95.78373883,93.98572969,15.17273578
1,95.86113785,94.86039979,13.42306594
1,94.37014763,102.1584651,12.6721094
1,93.48619845,103.7586768,11.40827571
1,94.62339976,104.0273914,11.96394741
1,90.80479528,93.75799368,8.041687992
1,90.60179567,95.26443874,7.06744699
1,87.12270944,93.40170184,5.258564302
1,88.22635562,94.88728944,6.366760649
1,86.19818294,95.5834639,6.547373641
1,89.90969916,97.70785427,5.920758647
1,123.2088097,36.46992287,29.28149999
1,120.0045767,37.1993987,28.77425924
1,119.685116,39.26926574,30.39308298
1,120.7933861,36.88019596,27.48510407
1,122.5787542,37.43235518,27.17421325
1,120.2802747,37.24716147,28.19662769
1,116.0251682,44.02481625,35.22086712
1,116.0179878,43.71020233,34.83177197
1,115.970201,43.53729425,33.78244837
1,115.8934823,38.53523464,30.95637073
1,114.0259461,41.31713161,32.93364586
1,115.8077183,45.4718882,33.82013711
1,115.1706521,37.80308836,31.49074664
1,30.58793752,157.8933496,6.715327933
1,27.18135956,160.2411821,0.522791994
1,34.46717219,160.9026159,5.963753488
1,33.87261378,160.1137875,4.917535089
1,34.88999664,159.0810089,5.665081644
1,36.96278377,159.0303819,7.361697619
1,37.81127213,159.9950478,7.05043705
1,32.91268912,159.3946116,5.435481662
1,106.5960671,93.50878982,41.22201224
1,109.2310336,93.58836304,41.47232408
1,108.8367568,92.89451759,40.76814894
1,110.0732288,94.28911655,40.65231333
1,110.6760123,94.01480072,41.62668501
1,110.6318556,94.08295893,41.61030906
1,111.2859849,93.57185844,40.88496458
1,112.3219091,93.34502925,40.46721517
1,112.6342329,93.7218453,40.70947752
1,112.5953289,92.48939183,40.18747267
1,111.6912074,92.85552838,40.17768182
1,111.8705774,92.99748485,40.45375436
1,111.1606869,92.15937664,39.98339978
1,110.805987,91.78396449,39.84555531
1,109.5617516,91.26501387,39.06324493
1,110.4559816,91.34133617,39.7501073
1,92.98540722,121.9058979,12.41095856
1,91.32614626,121.1199969,12.74820186
1,74.16619594,125.6100481,40.49475558
1,73.016329,124.7611062,40.43786272
1,74.4239742,127.0300705,41.5890989
1,72.68619155,125.7718336,41.05893036
1,72.47116239,124.9919902,40.95382282
1,73.26480152,125.1065221,39.86642263
1,73.68603639,125.4932903,40.29618644
1,74.62045507,126.0589541,40.36656581
