Phase,Phi1,Phi,Phi2
1,089.41981,100.17021,009.43031
1,089.97557,100.44294,009.49219
1,089.90109,100.35814,008.94330
1,089.39688,100.26303,009.22233
1,089.94578,100.29741,009.61423
1,089.54356,100.76895,009.24353
1,089.82431,101.17919,009.40510
1,089.98818,083.41063,045.77933
1,107.68799,038.87576,038.09023
1,107.84785,039.10838,037.78026
1,108.89922,039.46648,036.29000
1,108.33028,039.26422,037.14600
1,108.34403,039.46132,036.91682
1,108.13661,039.39887,037.31732
1,108.13375,039.53695,037.57056
1,107.83352,039.52779,037.28752
1,108.90896,039.18917,037.04688
1,108.45919,039.59138,036.84405
1,108.23173,039.26824,036.55471
1,108.03119,039.40975,036.95635
1,108.42023,039.55471,036.57247
1,108.60472,039.48367,036.88645
1,093.36691,130.42123,055.99975
1,034.83068,159.43353,005.17152
1,035.76002,159.79049,006.20227
1,036.55585,159.72746,006.91904
1,035.35894,159.32122,005.96907
1,035.48213,159.76127,005.72098
1,034.18897,159.60484,004.79795
1,103.85548,091.68069,040.67542
1,103.76781,091.98551,040.37003
1,103.86178,092.16943,040.20674
1,103.84344,091.94311,040.25258
1,103.51915,092.29605,040.32763
1,103.86522,091.98093,040.26747
1,103.59765,092.07775,040.17580
1,103.59765,092.14709,040.54192
1,103.81480,092.12244,040.48004
1,103.70135,091.84169,040.30701
1,103.94601,092.25823,040.41301
1,103.76781,092.06343,040.21018
1,103.85605,091.80274,039.66415
1,104.02793,092.27199,040.54135
1,103.71051,092.15683,040.62729
1,103.88126,092.19579,040.64964
1,103.75062,092.22443,040.58146
1,085.29393,123.10857,012.43089
1,084.35428,123.05128,011.95075
1,084.96907,123.23693,012.37532
1,085.23435,123.00373,012.43662
1,076.09853,127.44014,043.93154
1,075.97363,127.74094,043.69376
1,076.39361,127.40519,044.20942
1,076.82332,127.60572,043.83872
1,076.07332,127.54213,044.04327
1,075.71408,127.06944,044.05071
1,075.89170,127.43498,043.86794
1,075.30613,126.56581,042.43325
1,076.60561,127.55759,043.92295
1,076.42627,127.04995,044.53716
1,104.98478,069.71521,000.51394
1,104.55792,069.75646,000.53801
1,104.38661,069.68141,000.27617
1,104.39864,069.52556,000.27559
1,104.83638,069.82751,000.40966
1,104.76189,069.85101,000.65145
1,104.62439,069.61380,000.60562
1,104.76705,069.57885,000.63942
1,104.64215,070.12717,000.46009
1,104.32759,069.63328,000.65145
1,104.52526,069.87507,000.50019
1,104.02622,069.93695,000.48128
1,104.73153,069.77137,000.24408
1,086.12587,159.89992,039.25563
1,085.49333,160.36000,038.76747
1,084.88083,159.79621,038.11774
1,087.78917,160.14286,040.57057
1,086.59168,159.97956,039.51633
1,086.13218,159.73375,039.39887
1,086.33500,159.78303,039.46533
1,086.17056,160.13482,039.36965
1,085.68297,159.81913,038.59444
1,086.50173,160.32504,039.66644
1,086.57679,159.60027,039.06942
1,085.22633,159.86096,038.40364
1,090.32508,046.73617,007.42954
1,090.53593,047.04041,007.64154
1,090.30617,046.33395,007.64784
1,090.22997,046.57860,007.71774
1,089.95781,046.69434,008.00709
1,090.31935,046.53964,007.59226
1,090.30674,046.80550,007.80426
1,090.51129,046.52818,007.40548
1,090.24142,046.71153,007.78478
1,090.51587,046.61642,007.27255
1,090.26835,046.26405,007.52236
1,090.58348,046.84274,007.40147
1,090.51415,046.62730,007.50059
1,086.79108,143.99862,005.37434
1,085.98205,144.08915,005.36460
1,087.07641,143.73449,005.75020
1,086.86727,143.87257,005.71182
1,086.88504,143.62848,005.69749
1,086.84608,144.10748,005.70952
1,087.17152,143.56547,005.88542
1,086.96984,143.75225,005.95819
1,087.10104,143.35518,005.76453
1,086.80253,143.41706,005.86938
1,087.05062,143.76084,006.30884
1,086.87816,143.70870,005.86766
1,086.66388,143.98372,005.90949
1,086.92343,143.72932,005.85735
1,087.04662,143.63765,005.87969
1,087.05693,143.67203,005.79432
1,087.42935,143.75684,006.28764
1,089.87530,100.63832,009.28994
1,089.65357,100.23495,009.22749
1,089.79566,100.60337,009.38276
1,089.96354,100.56326,008.93642
1,089.69998,099.99202,008.97080
1,089.92572,100.58389,009.40453
1,090.02943,100.48648,009.30197
1,089.63180,100.17995,009.64746
1,090.03115,100.75004,008.99486
1,090.06782,100.23209,009.40338
1,089.86556,100.72025,008.95361
1,089.86385,083.61460,046.16608
1,089.91943,083.13560,046.15920
1,090.09589,083.04852,045.54728
1,090.13142,083.93201,045.40748
1,089.93833,082.98320,045.84636
1,108.30106,038.69471,037.55337
1,108.76515,038.93764,037.08527
1,108.38814,039.12500,036.82285
1,108.65686,039.51862,036.95234
1,108.68322,039.31178,037.24799
1,107.91775,039.07916,037.23767
1,108.02260,039.33183,037.27434
1,107.79456,039.08546,037.38779
1,108.94334,039.78218,036.60685
1,108.04552,039.37824,037.36945
1,108.31137,039.37194,037.05604
1,093.69350,130.66187,056.18997
1,093.40702,129.94511,055.98027
1,093.67115,130.28660,055.57232
1,093.31477,130.06371,055.26006
1,093.55828,130.13361,055.09677
1,035.39103,159.41806,005.90548
1,035.43457,159.72860,006.18852
1,036.50543,159.69135,006.89211
1,034.88454,159.58249,005.56342
1,103.65437,092.23933,040.56599
1,103.73802,092.08291,040.49608
1,103.56843,091.86805,040.54650
1,103.85548,092.21469,040.53619
1,103.71911,092.00614,040.56599
1,103.75922,092.29262,040.46285
1,103.42748,092.14937,040.26862
1,103.73458,092.24048,040.51213
1,103.74833,091.92478,040.43478
1,103.87438,092.40320,040.46858
1,103.68359,092.01358,040.46342
1,103.91392,092.18833,040.14257
1,103.54665,092.36767,040.64047
1,103.75464,092.30809,040.14543
1,103.81308,092.47252,040.51843
1,103.63546,092.12302,040.53505
1,103.68530,092.01702,040.42676
1,085.27503,122.98540,012.43719
1,084.77082,122.87767,012.20286
1,085.45093,123.44720,012.74602
1,085.27388,122.87997,012.33865
1,075.38349,125.07497,044.52799
1,076.15698,127.18517,043.69376
1,076.67951,127.28945,043.54937
1,075.81778,127.34789,044.06045
1,076.46752,127.22872,043.56084
1,076.24808,127.46077,043.89716
1,076.02520,126.90787,043.24628
1,076.35809,127.09178,043.76653
1,075.88425,127.28142,043.09960
1,075.67570,126.43631,042.81542
1,104.48974,069.82694,000.42227
1,104.68970,069.64760,000.53858
1,104.85185,069.53244,000.31112
1,104.81175,069.95356,000.49045
1,104.74872,070.13003,000.12605
1,104.72465,069.71750,000.56322
1,104.48172,069.88824,000.22002
1,104.47599,069.83381,000.42571
1,104.56766,069.41728,000.56666
1,104.21701,069.50379,000.53056
1,077.55843,078.86649,039.10895
1,085.63198,160.24083,038.75544
1,086.49829,159.89018,039.63035
1,086.24791,159.51604,039.13187
1,085.99581,159.74235,038.99092
1,086.32813,160.14686,039.46705
1,086.55731,159.92398,039.82801
1,086.05139,159.88101,039.31063
1,084.67915,159.85235,037.82725
1,086.24332,159.58536,039.44814
1,087.00765,160.09301,039.83031
1,086.28343,159.76355,039.26136
1,086.18202,159.88329,039.05853
1,086.43527,160.39438,039.28829
1,086.80540,160.02310,039.45502
1,090.78631,046.75851,007.21297
1,090.09589,046.89144,007.74524
1,090.28669,046.69262,007.93948
1,090.03745,046.72814,007.80941
1,090.48551,046.83758,007.71774
1,089.74238,046.35114,008.14918
1,090.14517,046.59178,008.00594
1,090.25747,046.72414,007.88218
1,090.28669,046.41760,007.61289
1,090.44196,046.84331,007.66675
1,090.34742,046.74820,007.69368
1,090.43909,046.76768,007.39517
1,090.33024,046.56084,007.86442
1,092.26569,062.21806,011.36576
1,091.79873,062.80133,011.14861
1,091.90415,062.47131,010.99162
1,087.01796,143.71958,006.09226
1,086.99906,143.81355,005.65166
1,086.55960,143.95908,005.01223
1,087.67285,143.88575,006.15013
1,087.01395,143.89892,005.90147
1,087.22996,143.79752,006.08424
1,087.33939,143.62046,006.21831
1,086.87931,143.62734,005.60983
1,086.82659,143.83648,006.07908
1,087.23283,143.78319,005.90147
1,086.80826,143.45659,005.62243
1,086.64497,143.64511,005.78859
1,086.78763,143.44228,005.65395
1,086.85238,143.78834,005.44711
1,089.98474,101.11158,009.54548
1,090.15663,100.52373,009.69502
1,090.36977,100.38621,009.20972
1,090.15204,100.45555,009.19483
1,023.30620,158.29163,017.82472
1,089.76817,100.35528,009.20170
1,090.30903,083.11211,046.00908
1,090.06381,083.24618,045.51290
1,089.60258,082.68927,045.84407
1,090.09303,083.36650,046.01424
1,090.17611,083.68850,045.54041
1,090.17668,083.67017,045.80855
1,090.18871,083.69939,045.80454
1,090.01855,082.87605,045.79193
1,089.80082,083.06627,045.60515
1,090.02256,083.16311,045.87730
1,107.96015,039.17656,037.88512
1,108.34288,039.31063,037.58202
1,107.82436,039.42866,037.23424
1,108.70155,039.75124,036.55814
1,108.52337,039.24704,037.35685
1,108.21740,039.51804,037.34539
1,108.52966,039.10093,037.21132
1,108.12401,039.41721,037.36143
1,108.03922,039.20063,037.20616
1,092.98761,130.36050,056.06908
1,093.49239,130.16455,055.88172
1,093.83330,130.11413,056.03069
1,093.40129,130.03105,055.69723
1,093.53995,130.22127,055.68806
1,093.03918,130.40692,055.13458
1,093.37837,130.25393,055.21021
1,093.64079,130.28945,055.83932
1,035.07648,159.26680,005.59264
1,034.76421,159.38540,005.14573
1,103.59134,091.39594,040.34482
1,104.12190,092.46106,040.15747
1,104.81690,136.38917,008.87741
1,104.40896,136.24879,008.10735
1,104.52355,136.09753,008.32966
1,103.73630,092.33444,040.18669
1,103.91392,092.20152,040.35342
1,103.34497,091.43203,040.02912
1,103.41372,092.65874,040.20502
1,103.82110,092.58884,040.07840
1,103.69619,092.17516,040.36488
1,103.87954,092.35564,040.20789
1,103.63661,092.15110,040.71667
1,103.71453,092.12244,040.41873
1,103.72312,091.97061,040.30987
1,103.82110,092.30064,040.22565
1,102.98000,091.49964,039.99933
1,093.99316,081.63617,052.71097
1,085.22575,123.12690,012.17192
1,085.63542,123.34807,012.78899
1,085.20455,123.71075,012.93567
1,085.00975,122.99799,012.00748
1,076.09624,126.46725,043.53734
