Phase,Phi1,Phi,Phi2
1,80.09783969,124.3963335,13.16330191
1,71.52802233,128.5092249,43.8273197
1,73.4861247,127.5964798,44.16346957
1,73.53370186,127.0403182,44.7878646
1,73.48077677,127.3811317,45.09299144
1,73.72949793,126.9784979,44.34909505
1,74.94244796,126.9520943,45.19383954
1,75.0506869,125.9849483,43.94593296
1,76.25421272,125.7617586,45.22337916
1,76.00124383,126.2439792,44.40817385
1,76.84264606,125.0013856,44.2660925
1,78.29437035,126.3458737,45.51523099
1,78.46392248,126.4259153,45.62699783
1,94.99791804,88.00560705,18.25365951
1,93.48546385,87.25482324,19.56816401
1,93.14490367,88.17500515,18.96282408
1,105.1692131,69.69137798,0.984267655
1,104.8483422,69.66237027,0.798422012
1,105.0923539,70.09516076,0.76572536
1,104.7427905,69.4471363,0.621762612
1,105.2157597,69.55549353,0.596357366
1,104.8240733,69.48420081,0.552683256
1,105.0873934,70.01647367,0.753230043
1,104.829191,70.13026386,0.798638856
1,104.3676692,69.86226675,0.582715296
1,104.3362187,69.90213459,0.482089837
1,104.7653275,69.66014666,0.851911256
1,104.0494453,69.61656556,0.483482393
1,103.729593,69.11665201,0.678416301
1,104.0679722,70.2590825,0.498293304
1,102.5748271,69.81376223,0.820745951
1,85.15333178,157.2566853,39.30052908
1,81.43906968,158.5217781,37.80066919
1,78.65886514,158.9563993,36.76627516
1,75.85716314,158.7648151,35.2507467
1,106.0594224,152.0774165,56.43583442
1,108.7172913,152.4434633,57.4086614
1,111.5624375,152.7160522,58.24198182
1,114.1248295,152.9626741,59.25638184
1,116.0799461,152.8051745,59.70239262
1,117.2190108,152.7826252,59.04725339
1,88.24092461,46.72982294,7.542696077
1,88.63448572,47.58787339,6.631016093
1,88.80910131,48.68036654,7.3512521
1,87.11782027,47.53269638,7.427148879
1,86.99985586,47.63165174,6.962089574
1,86.84540218,47.86356559,7.421193051
1,86.65325712,47.47196989,7.371697346
1,87.1434018,47.30342329,7.351608989
1,88.36156201,47.28652661,7.362616558
1,89.56821056,46.62781824,7.296654515
1,86.62903776,143.9663166,5.782071907
1,85.86112302,143.8970231,5.985349309
1,86.25338006,143.6547932,5.692993422
1,85.19007138,143.6873801,5.193373865
1,87.8575142,144.2833171,6.252550324
1,87.15609415,144.2901005,6.190331633
1,85.62701556,143.9915679,5.078984452
1,84.9899414,144.2596835,5.499336174
1,85.18359818,144.7633511,5.605427737
1,85.19341367,144.2419183,6.075008209
1,86.71785111,144.2424331,5.931366044
1,88.61908001,143.1976108,6.213740581
1,87.59581982,143.3123075,6.23844266
1,86.88386342,143.0360628,5.750554065
1,86.68779619,143.1663428,6.037149034
1,85.71711624,142.8801411,5.048986647
1,86.6320033,143.4438647,6.03312692
1,86.27826819,143.281048,6.042097457
1,85.37261579,143.521894,5.678917174
1,86.04093339,143.9149163,6.093419904
1,85.63070129,143.8269617,5.627182691
1,88.52592983,100.8286229,9.034490957
1,88.88204193,100.1168475,9.819683918
1,88.53192406,100.4213625,9.921325002
1,89.27538024,100.5406413,9.210544388
1,88.51058639,100.7712079,8.898216688
1,87.50010088,100.1742175,9.705297281
1,87.07222187,99.75759427,10.3963572
1,86.74841455,99.00663933,11.03020503
1,86.52964712,99.21218191,10.99120826
1,85.93971009,98.66452016,10.68544172
1,85.71984202,98.46270329,10.77067839
1,84.77759532,98.45115068,11.57251894
1,11.89746706,41.30233911,44.39591674
1,100.7888429,39.30896604,36.00767711
1,98.46489454,38.98045565,35.1542398
1,99.30313626,39.31451913,36.24712598
1,99.48803333,39.36063984,36.07538382
1,101.2141646,38.94186612,36.35594948
1,101.3730323,39.16830943,36.11648077
1,103.2711878,39.43389204,34.32592194
1,103.7336396,38.34021359,36.01555282
1,104.3730665,38.62151331,35.81916073
1,104.5557074,38.86860615,35.72557589
1,106.1972066,38.98047671,35.44341397
1,110.3381857,38.05306401,35.05545072
1,112.6568065,38.09169683,34.62906341
1,32.7286802,158.254066,5.105961175
1,30.40017862,158.588299,4.184120551
1,35.3978586,158.661555,7.14069569
1,35.76704441,159.2289991,7.498703561
1,36.82004401,158.9523985,8.226444287
1,33.79675695,159.5481205,6.500582138
1,33.59689052,159.9018852,6.099367771
1,33.49461971,159.9795852,6.194282827
1,34.4774352,159.9465339,7.132360289
1,101.4017008,92.27686424,41.05635205
1,102.3195479,92.33152364,39.62506698
1,102.8618895,92.18001734,39.81840665
1,102.8488896,92.59429673,38.88410068
1,102.0416459,92.1361623,39.861989
1,102.6223842,92.43187093,39.86638007
1,101.9978639,92.29198215,40.25114942
1,101.9563371,92.58278744,39.94350689
1,101.6089966,92.2607729,40.15281515
1,102.7452881,92.37951168,39.91745915
1,101.8668987,92.19334837,40.2547065
1,101.8788493,92.5282515,39.80878115
1,101.8907232,92.53444831,39.92899215
1,101.5971937,92.655115,40.62679673
1,100.830862,92.72954777,40.49409905
1,81.87826306,124.0645025,13.23427518
1,82.27116082,123.916843,12.78539523
1,73.31895391,127.0376438,43.70028353
1,73.38401636,127.3854256,44.01494043
1,74.21715742,127.3309617,44.1076369
1,74.58030324,126.9132356,44.79488513
1,75.20282081,127.7353946,44.36875123
1,76.30893703,126.4241492,44.62820773
1,76.85848654,126.19882,44.28398631
1,77.81387891,126.3202261,44.61972469
1,77.55037828,125.6152512,43.88235017
1,79.12104617,126.0549397,45.30695154
1,78.31111044,126.449954,44.1083663
1,79.58822695,125.8847791,44.95418404
1,105.7022375,69.42716021,359.8766153
1,104.015032,69.23913329,0.342437513
1,105.1852178,68.80717529,0.528358846
1,104.2614824,69.11348786,0.09664695
1,105.0020705,69.27776359,0.649945162
1,104.7336741,69.02524257,0.520727621
1,104.5914756,69.31643992,0.879802856
1,104.5363804,69.37864568,0.872451391
1,104.8429101,69.53944749,0.746259562
1,103.8517349,69.73685096,0.752009304
1,103.8867225,69.69568031,0.432967368
1,103.6210822,69.21980436,0.312236937
1,104.0845685,69.0212463,0.904855433
1,103.7109369,68.93885221,0.653967945
1,103.2016716,69.19752385,0.855165854
1,102.6876176,68.6118553,0.470892166
1,88.42310011,157.9689379,41.45677289
1,85.43646171,158.4753857,39.04373896
1,82.34474192,159.2050541,37.27500728
1,80.81454633,159.2999612,36.12760115
1,111.32894,151.8376481,57.55954126
1,111.0610382,151.7761691,56.98634509
1,109.5074316,151.4003079,55.94913046
1,109.7025121,151.9329253,56.90405072
1,110.6011643,152.2997416,57.83793653
1,111.1917146,152.679121,57.35371205
1,116.882213,153.2336925,60.19018076
1,87.98648379,48.13769709,7.44541407
1,88.57277602,48.65090823,7.074793286
1,87.31906708,48.44191634,7.269026921
1,87.18777382,48.05493303,7.038263432
1,86.60183772,47.6543797,6.954073074
1,86.84965462,47.6181191,6.884394163
1,87.10631977,47.80292004,7.566705881
1,88.18137127,47.42846617,7.404584437
1,88.31140185,47.08103044,7.522375541
1,89.36391132,46.72675283,7.277247621
1,86.52191468,144.863111,5.991604017
1,86.07166822,143.8547422,5.621314851
1,85.61819121,144.0201795,5.617331456
1,86.55941106,144.6424105,5.667843211
1,85.583614,144.3665963,5.229978619
1,87.2659526,144.5629706,5.977497177
1,86.13911688,144.0598469,5.494997361
1,85.30598661,144.3068473,5.334995316
1,85.3067909,144.1197497,5.994396183
1,85.74151937,144.13825,5.873248116
1,85.54696283,144.5361442,5.154070144
1,86.97353635,143.7742549,5.819394565
1,87.24785775,143.35181,5.797726162
1,86.89389687,143.1923241,5.902513985
1,86.28437049,143.0567772,5.727556016
1,86.09114911,143.317806,5.576029406
1,86.15073928,143.4902022,5.695202362
1,86.17535782,143.6785892,5.968303491
1,86.33308493,143.3096927,5.862472724
1,85.5090435,143.5493363,5.881029826
1,88.49666343,100.3952322,9.228547828
1,89.17382557,100.8515323,9.944988527
1,88.88753809,100.361751,9.393289906
1,89.03304047,100.4961567,9.402083384
1,88.37107959,100.2072068,9.684794574
1,89.58041176,101.2294013,9.134607772
1,88.44423358,101.2030906,8.860461487
1,88.75562653,100.9310885,9.744527294
1,86.71510825,99.00172377,9.981166897
1,87.28679459,99.46018436,10.41975998
1,86.92834766,99.74277212,10.47955345
1,86.72747646,99.9702138,10.18485284
1,86.71195817,99.25261361,10.51243607
1,86.99445587,99.57302991,9.009464538
1,104.656565,38.55760952,37.14339184
1,104.4569269,39.46593557,36.24378996
1,103.5608619,39.40966893,36.88161728
1,104.1271707,39.30770751,35.81254788
1,102.9158923,39.45269899,36.05380618
1,101.7506967,38.43357533,36.03607703
1,102.5207232,39.60282733,35.72288118
1,102.7498238,39.03617031,36.65152493
1,102.4791662,39.42040725,35.67908168
1,102.8440996,39.24549486,35.3835832
1,102.8007219,39.32948129,35.8166341
1,105.2380598,38.52635488,35.36005151
1,109.6195908,38.13174427,34.03039736
1,31.34010879,158.5365702,4.596330623
1,37.6538078,158.4072803,8.149218133
1,38.80110928,158.6992357,9.506322109
1,38.01827579,159.1155327,9.129087335
1,36.13210266,159.2131556,8.000252361
1,35.31165571,159.9449516,8.033152096
1,34.03906625,160.3749947,6.753521564
1,34.2095705,160.1754701,7.46166503
1,100.8215921,92.33283245,41.17387732
1,101.9819722,92.3411795,40.42722763
1,101.2364861,92.10798114,40.99770006
1,103.0805395,92.5248032,38.94665311
1,102.7052156,92.29899889,40.28726085
1,102.5203248,92.16558552,39.62961852
1,102.2462864,92.35633842,40.24356506
1,102.4675329,92.14527159,39.36761974
1,101.9789161,92.53313726,40.16839684
1,102.2296353,92.03571321,40.10276532
1,101.3718172,92.55259648,40.11589973
1,103.0132356,92.9330598,40.28201272
1,102.0472274,92.0636224,40.18642833
1,102.466896,92.46626844,40.70403678
1,101.8009002,92.35269714,40.36834002
1,100.2749478,92.27197328,41.02717376
1,81.50223775,123.0795955,12.34496419
1,81.25170492,123.4869741,13.57463678
1,74.09694623,128.0980337,43.86850698
1,73.85998837,127.3031711,43.15148097
1,75.57803762,128.4195655,45.02069697
1,75.38950002,127.2907646,44.15660644
1,76.78041123,126.2038071,44.36839831
1,77.00801652,125.5039372,43.35646029
1,77.70687225,125.9326206,44.0716348
1,77.67810582,126.2509471,44.33620338
1,78.52557269,125.4910054,44.14972031
1,78.89612831,126.2881097,43.93896266
1,79.1507344,125.4956018,45.03028771
1,78.90202689,126.0270246,44.52124747
1,103.4934394,69.61359078,0.921551126
1,104.6468074,68.82587088,0.280878393
1,103.9082995,69.29974602,0.628400785
1,104.4073177,69.1685287,359.8752023
1,104.2024615,69.67550429,0.397372662
1,104.7294728,69.09772328,0.493632546
1,104.6780672,69.21007675,0.526884821
1,104.3583657,68.95691305,0.39259135
1,104.1641005,69.06805517,0.673878795
1,103.5294982,69.35325846,0.832112135
1,103.4026321,70.00328834,0.288675122
1,104.1206133,69.39487817,0.548612267
1,103.8165857,69.45923187,0.835040248
1,103.5832234,69.1905244,0.575562488
1,103.0525338,69.323265,1.092823023
1,87.5246683,158.2945519,40.30499815
1,88.21158721,158.4534483,40.47169664
1,84.39937919,158.630069,37.43130553
1,85.06064328,159.3844988,38.69487922
1,112.0860176,151.8392705,57.45589917
1,113.1867607,151.9027407,58.12751088
1,112.3099987,152.3759242,57.77159004
1,112.7700197,152.4089175,58.46580027
1,80.29810001,159.7438516,36.13330348
1,113.4673014,152.2577871,58.21445777
1,114.1175996,152.5586088,58.19914237
1,88.9476024,48.35522545,7.438836339
1,88.30885731,48.88256119,7.385188415
1,88.25898843,48.14453292,7.158204968
1,87.47436069,47.96815426,6.858847611
1,86.90517658,47.40489981,7.190651563
1,86.7210493,47.40650975,7.048291593
1,87.57341062,47.14915428,6.549304537
1,87.81740183,47.98505704,7.007709624
1,88.89236387,47.32995267,6.698574742
1,89.1643847,47.47242228,7.449204162
1,89.63057756,47.16170728,7.547086047
1,89.13000861,46.5469152,7.934481639
1,85.01063986,144.2640605,5.305428701
1,85.91659939,144.6021881,5.959614
1,85.51281546,144.8175286,5.61014532
1,86.42223355,144.902996,5.687361058
1,86.76647578,144.2858348,5.743049622
1,86.16886661,143.9639615,5.774208762
1,86.02939374,143.6877568,5.915353856
1,84.9499802,144.1540849,5.789997087
1,84.56662501,144.084255,5.52623202
1,85.24674358,144.0864366,5.925251628
1,86.43412855,143.825794,5.792771317
1,86.95276779,143.3692412,5.789566987
1,87.14553436,143.4631611,5.937177125
1,86.6466099,143.5051384,5.978691617
1,86.22302034,142.9691257,5.737199962
1,86.01612597,143.0912699,5.69782605
1,86.05869589,143.5975161,5.688997514
1,85.92400718,143.7661653,5.987711817
1,88.96544956,100.2568696,9.424473596
1,88.36612381,100.4403458,9.39806523
1,88.78358706,101.0530429,9.350266784
1,88.8584368,100.6075063,9.310425865
1,89.34724437,100.4781985,9.782307241
1,88.22833175,100.7464774,9.253815333
1,88.61220359,101.0254405,9.198234176
1,88.64695797,100.574081,8.943609229
1,88.80115746,100.632906,9.533468567
1,87.67673937,100.5565099,9.271732787
1,87.58285307,100.0186733,9.020925333
1,87.75159553,100.3370486,9.407850325
1,87.09580816,99.97163305,10.43246301
1,86.35629367,99.71168813,10.16971539
1,86.20644063,99.58381168,9.908584091
1,104.6554038,38.88443879,37.21194298
1,104.9402862,39.75468844,36.02330005
1,105.2982128,39.62074599,35.95632567
1,105.7699847,39.79049636,35.95974343
1,105.9569513,39.38700797,36.52465737
1,105.6411976,39.36151787,36.46252886
1,105.7544786,39.21902422,36.15761766
1,105.8979459,39.46110039,36.38052583
1,106.7303974,39.13306791,35.24793227
1,105.8980901,39.35627427,35.9306705
1,105.5325187,39.03925044,35.75776271
1,105.6921634,39.34886383,36.13243379
1,107.4914986,38.60667353,35.03630048
1,36.12102587,158.9271715,7.851363105
1,39.8420811,157.9940168,9.762973322
1,36.12282267,159.0408233,8.089584634
1,38.22712897,158.6922917,9.321472774
1,37.67421045,159.3583902,9.313600219
1,37.41435292,159.7206228,9.581142265
1,31.85041901,161.0056492,6.0708953
1,35.97638204,159.1451665,7.783326867
1,99.81153571,91.8701368,40.6126757
1,100.4729295,91.81820907,40.38277674
1,101.4174988,92.48791543,40.08183025
1,101.0394117,92.13541816,40.44404596
1,103.1042143,92.43578119,39.73632109
1,102.5641015,92.30392905,39.94593396
1,102.2033522,92.4397659,39.84997093
1,101.7308638,92.59677547,39.4147736
1,102.6382467,91.39840017,39.26771931
1,101.376995,92.35766028,40.33610667
1,103.2655015,93.25061998,40.28821389
1,102.335864,92.47273054,40.68264844
1,102.9449432,92.36642958,40.89843777
1,101.9243208,92.66093157,41.05783518
1,102.5669967,92.43510578,40.01405713
1,100.965217,92.46951003,40.13442155
1,81.74451699,124.218821,12.63019347
1,82.11701307,123.8969532,13.76381841
1,81.42103013,123.6524228,13.40672078
1,74.45321789,128.0292643,44.3888922
1,75.34217095,127.4582807,43.71098749
1,76.21688898,127.5350669,44.03948171
1,77.2760774,126.3765535,44.36246313
1,77.38156704,125.5561171,43.52734601
1,77.8325177,127.0018728,44.5243963
1,78.03778041,126.2422716,43.96750418
1,79.14019242,125.6295795,44.97494179
1,79.98836861,125.5728372,44.90708483
1,79.7425703,125.5836938,44.83965931
1,106.8293158,69.06268772,359.8342799
1,104.3523797,69.97045016,1.285449832
1,104.2272638,69.80527532,0.706208828
1,104.8376382,68.35496128,359.6457167
1,104.2237187,68.68775023,0.142970217
1,104.3051347,68.43369501,0.042687506
1,103.9962373,68.87276448,0.338302827
1,104.2471014,68.61721471,0.455962282
1,103.9532613,68.9648661,0.098315472
1,104.079787,68.82429219,0.507585177
1,103.692306,69.33313781,0.895297264
1,103.3445515,69.83237122,0.312947538
1,103.8710936,69.54557683,0.247685326
1,103.6738637,69.14053906,0.620105282
1,103.3608516,70.03087279,0.600278426
1,87.95840218,158.705997,40.94523542
1,88.42398812,158.7122032,41.03102871
1,87.57710449,158.5827843,40.22529078
1,86.21885718,158.9817848,38.9691432
1,82.59211493,159.0461608,37.48733723
1,112.0492579,151.8571923,57.44134453
1,111.0175249,151.9567031,56.8202612
1,81.07838678,159.7402487,36.32380161
1,80.41307096,159.7381783,35.84584976
1,82.9668563,159.6025948,37.78975866
1,109.9813078,151.7916004,56.7938507
1,114.0021179,152.828394,58.04074971
1,87.93844901,48.14840211,6.926236692
1,88.22338319,48.37526448,7.338432625
1,87.34891665,48.23155406,7.513720795
1,87.1355129,47.97016328,7.217091256
1,87.52532666,47.93556829,6.766857831
1,87.61426081,47.75240003,6.878671356
1,87.51828833,47.40269417,6.992496029
1,87.70798276,47.55633759,7.079526124
1,88.2432157,47.59345284,7.143326784
1,89.07089456,47.17979615,7.26237698
1,89.41160216,46.82732698,7.278958186
1,90.58819708,46.19578917,7.442099583
1,84.92535899,145.0891227,5.622634632
1,85.23717709,145.000446,5.725562107
1,84.13491136,144.8579011,4.744863466
