Phase,Phi1,Phi,Phi2
1,70.36736642,124.695233,13.82411508
1,67.80088105,130.7777584,42.62303633
1,71.01297203,128.3575418,44.13187758
1,70.20308206,127.8223094,45.5212351
1,69.77977068,128.007189,45.80382347
1,70.5118763,127.5379576,45.17592061
1,72.47318154,126.7861651,46.34751372
1,73.97202307,124.6626603,46.08598425
1,74.99885191,124.0960646,47.94899831
1,75.01732554,124.6939425,46.97523875
1,76.42045655,123.8189532,46.73175581
1,79.56467909,125.0649748,47.87621749
1,79.82069149,125.342297,48.20796553
1,98.29022937,88.98287709,18.77161264
1,94.29372397,86.30082604,21.23163272
1,94.56437558,87.85915689,19.4764653
1,105.9813161,69.9086125,0.177503116
1,104.9644664,69.93646419,0.385273763
1,105.6028421,69.92706976,0.669118416
1,104.9470224,69.33335593,0.817117412
1,105.6462814,69.52423539,0.8963903
1,105.1605984,69.30172104,0.940819777
1,104.9094552,70.02443462,1.259671368
1,105.1194809,70.38227759,1.130898111
1,104.4902441,69.88600107,0.585109265
1,104.5530797,69.78006415,1.195679825
1,104.7581111,68.55757583,1.195728935
1,102.4779134,69.04454057,1.426892504
1,102.3271889,68.39461091,1.151953867
1,102.7094801,71.08226038,1.133554287
1,100.3358581,69.94602801,1.375995519
1,88.8682793,152.7921345,41.71494305
1,82.10212348,155.3657913,40.40196514
1,73.72025043,156.9388325,36.91349038
1,65.08174497,157.4515839,32.08942902
1,92.93469963,152.3086076,53.2172394
1,95.74930479,152.8601477,54.27304046
1,102.20584,153.6737061,56.03067528
1,111.0934084,154.6623139,59.62149093
1,115.4681766,154.663943,60.72372843
1,120.2944502,155.1862754,61.81181839
1,84.42102038,48.06928414,6.788496023
1,85.15146025,50.39164872,5.720039296
1,84.74040616,51.78173039,6.266494531
1,81.97023431,49.48614136,6.598410843
1,82.40776141,50.32599552,6.301146422
1,82.76025148,50.37814653,6.84461674
1,82.81408021,49.59915571,6.91182787
1,83.01507186,49.22125722,6.95130432
1,84.93624262,48.41191135,7.051276887
1,86.48134113,48.13340761,7.057270942
1,84.43127719,144.4431118,5.733394509
1,82.34143722,144.686628,5.734168275
1,84.94545357,144.437549,5.489937808
1,84.24892117,143.9566935,5.062841763
1,88.91766944,143.9107768,6.256224803
1,87.59791984,144.1879293,6.198159265
1,85.33129206,144.1725328,5.146465288
1,83.41643573,145.4610381,5.795194366
1,81.05288723,145.9451534,5.332439995
1,77.81133706,145.2091497,5.10747678
1,87.62704043,144.7636559,5.816096697
1,92.60804783,141.781787,6.379008924
1,89.10016015,141.8543824,5.912809664
1,88.19954552,140.6636001,4.931982323
1,86.49219012,141.5192334,5.695047681
1,85.86499515,140.5641916,5.390475014
1,85.83922991,142.7193061,6.131785441
1,85.69480643,142.8693873,6.100003444
1,82.88661332,143.2663378,5.517346934
1,83.47249353,143.6244911,5.918623883
1,84.22407365,143.7077358,5.607869575
1,85.14735527,100.263616,9.195979916
1,85.63605051,99.26681252,10.81098708
1,84.71872991,99.30481134,10.95582631
1,88.63300938,101.5488456,7.754910132
1,86.12943243,101.1694605,8.087338543
1,81.31500395,99.03113259,11.43202433
1,80.22977105,97.63361256,13.38606759
1,79.45971522,96.83104909,14.45502609
1,79.73389298,96.92163027,14.35735621
1,79.22789871,96.94137528,14.13343361
1,78.83469073,96.8986407,13.26337978
1,77.52680751,98.99465837,13.11602406
1,8.517890015,40.40220272,46.48838399
1,91.8455621,39.29277892,35.00885207
1,91.73018356,40.09606384,33.39084665
1,92.49994076,40.54982879,34.18834953
1,92.30436406,40.56391526,34.14356941
1,92.2294657,39.4119205,34.91039606
1,91.01649282,39.63377395,34.46321217
1,91.85461968,39.93290782,32.53645059
1,91.76009213,38.42111173,34.75082297
1,93.39289951,38.53000666,34.44606223
1,94.68383798,38.61854222,34.13215724
1,97.82377785,38.56047052,33.87452537
1,112.022266,35.70318172,32.1805699
1,116.0894949,35.94309134,31.29065098
1,29.61653951,156.4401202,5.602159956
1,28.70383814,157.199465,6.179316292
1,35.93900615,157.2038784,10.1381291
1,38.20787747,157.6075139,11.31986531
1,41.20654617,157.2136345,13.13371662
1,31.41565101,160.6394739,9.546129939
1,31.54288365,161.3572119,8.967629837
1,26.59682441,162.2922251,4.692785273
1,32.87740055,161.6409438,9.870555828
1,95.60814868,92.32225097,42.17891231
1,101.5242539,92.77021014,38.08847929
1,102.6598446,92.69977561,38.6653134
1,102.9155068,93.34978217,36.94414598
1,97.20114909,92.28144032,39.33206869
1,103.1612456,93.06171684,38.76372663
1,99.95594177,92.63333411,39.69560251
1,98.59635831,92.79145658,39.60028554
1,97.96613907,92.34821733,40.21826186
1,102.6159057,92.75323884,40.05074356
1,98.15977735,92.26908039,40.28718545
1,96.5464959,92.61642502,39.8657343
1,101.9815802,93.05952623,40.48664466
1,97.64057871,93.09949558,41.232313
1,94.20249342,93.00579593,40.95485793
1,76.27958495,125.4012227,15.06041889
1,76.41559972,124.9182412,15.27547273
1,70.16630773,127.5413246,44.25136702
1,70.50774594,127.8839185,44.21897926
1,71.90562986,127.8657706,44.53493881
1,72.19880522,127.2988182,45.10800611
1,74.01469854,126.9262049,45.97773029
1,76.10350469,124.6896672,46.45658522
1,77.04090342,124.5694412,45.86369347
1,79.8287314,124.5152447,46.12944218
1,79.33971248,123.9648317,45.39938666
1,81.42082527,124.4227487,47.37437769
1,79.69967767,125.4429642,45.85532192
1,85.07017938,123.3851673,46.95510672
1,106.5265651,69.8914129,359.6079233
1,103.1271371,68.57214402,359.6323605
1,105.9503827,67.31072597,359.8962915
1,104.1927396,68.08720306,359.5871644
1,105.3739772,68.55943018,0.737652099
1,105.1503025,68.43333118,0.470632327
1,104.9079335,69.16358041,1.360064248
1,104.3730207,69.16759434,1.220511862
1,104.4851072,69.50222989,1.191765986
1,103.3702794,69.67860839,1.385045376
1,103.1477334,68.67172597,0.710052219
1,102.2334072,67.75636267,0.333916618
1,103.1905753,66.67155397,1.442211131
1,102.8318185,66.7583975,1.14539262
1,101.7495567,67.77181869,1.098686662
1,99.93464102,66.45957575,0.635604691
1,91.06734736,153.7854413,43.92526548
1,82.84418258,155.5729103,38.73230611
1,72.5242655,158.3593495,33.3377124
1,69.54395728,158.621453,31.77801753
1,103.7593033,152.2696938,56.01317212
1,105.7994152,152.2980528,55.77541457
1,104.6472424,151.6898943,54.77929454
1,102.8815152,152.07031,55.03112497
1,103.0527275,152.7101679,56.20906344
1,105.398461,153.8658071,55.91435029
1,118.5844043,155.5750117,63.09954563
1,84.24573553,50.87475702,6.699877195
1,84.79105718,51.8389618,5.859361702
1,82.34284801,51.16934081,6.172322027
1,82.66175213,50.83277382,6.164338682
1,81.76538632,50.6305551,6.104949486
1,81.94443847,50.31602105,6.180845448
1,82.82077239,50.09344472,6.992678832
1,84.71735219,48.92910727,7.093330816
1,85.2374179,48.00819265,7.331707804
1,87.28079856,47.66968534,7.131639493
1,80.21066742,146.4923875,5.414504368
1,83.20109652,144.8086838,5.368534833
1,82.62528409,145.4087499,5.142945005
1,86.39560194,144.5546456,5.620182611
1,85.38414766,145.036275,5.152641042
1,86.89010887,144.7726012,6.008690179
1,85.94084216,144.4987262,5.589555262
1,81.86438803,145.2632147,5.067834547
1,81.81289708,145.1922802,5.736740224
1,84.35414211,144.6796369,5.718953829
1,80.71300541,145.6941294,4.317353728
