Phase,Phi1,Phi,Phi2
1,75.44131615,124.6137978,13.66998225
1,69.37417608,129.6435505,43.32625035
1,72.29375695,128.0399827,44.22328927
1,71.74433626,127.4108778,45.27352799
1,71.49347018,127.6994988,45.57199104
1,72.13073837,127.2688317,44.75320735
1,73.92862786,126.7947465,45.86263898
1,74.58208739,125.3050438,44.99024483
1,75.74097579,124.9821247,46.62267508
1,75.79770424,125.5076351,45.63351577
1,76.87367639,124.4316466,45.36639016
1,79.25886582,125.6450762,46.61498677
1,79.46481024,125.8689635,46.89104004
1,96.87257891,88.38993457,18.37303635
1,94.01545568,86.71276431,20.47930788
1,93.6802607,87.98296763,19.2810566
1,105.5509151,69.90771412,0.624755499
1,104.9631554,69.8020184,0.607004177
1,105.344747,70.15801356,0.675496079
1,104.8157172,69.41653101,0.692140118
1,105.4402451,69.53707636,0.726203079
1,104.9314363,69.41326297,0.725829386
1,104.9947396,69.99639836,0.987053662
1,104.8837183,70.24189874,0.927840125
1,104.3856023,69.82115792,0.563700437
1,104.2504774,69.87105056,0.747797442
1,104.6672218,69.22532027,1.010328614
1,103.2202758,69.37881083,0.884055124
1,102.9530628,68.75090453,0.919152417
1,103.3421257,70.64551925,0.758860159
1,101.5415386,69.75117097,1.060374323
1,86.79992802,155.1222285,40.50193882
1,80.97060827,157.0775352,38.59367356
1,74.92272702,158.0575527,35.83770693
1,69.45286911,158.3007544,32.98405297
1,99.5694365,152.235186,54.89008691
1,102.7133564,152.7543887,56.02407688
1,107.837464,153.3187801,57.48191008
1,113.4354976,153.8736765,59.71256174
1,116.3206931,153.7216666,60.41521027
1,119.0806325,153.8537696,60.43974647
1,86.42076256,47.07111757,7.213020118
1,87.11417884,48.71573165,6.235897497
1,87.24813405,50.16714359,6.883178499
1,84.79306187,48.410557,7.041790087
1,84.80411115,48.96212626,6.619655683
1,84.94483974,49.21764489,7.113463227
1,84.58128853,48.52299404,7.14386483
1,85.1600911,48.19387265,7.141187356
1,86.69443068,47.82247529,7.201091342
1,88.3669418,47.32584082,7.192264607
1,85.76279317,144.146482,5.77417371
1,84.62169489,144.1107901,5.92668594
1,85.71795167,143.878271,5.610909018
1,84.52796838,143.9696787,5.083175017
1,88.2779741,144.1947672,6.246477901
1,87.11190524,144.2918817,6.207537085
1,85.58014849,144.0518604,5.089720501
1,84.09774247,144.7173051,5.551762747
1,83.48417053,145.3394256,5.563763866
1,82.55197845,144.895411,5.805420268
1,86.88119411,144.5069484,5.862405455
1,90.51068597,142.4365269,6.319100197
1,88.51287853,142.6032323,6.203532278
1,87.38617505,142.1554173,5.446710725
1,86.69982013,142.5030823,5.918834271
1,85.76773552,141.9578709,5.21885976
1,86.31632269,143.0702237,6.076065319
1,85.96211225,143.049249,6.067073849
1,84.46100702,143.3619869,5.620108239
1,84.99640724,143.7911668,6.041744301
1,85.0225079,143.8216127,5.623709878
1,87.13736649,100.6415658,9.088229332
1,87.75323798,99.75280175,10.21086456
1,87.15091857,99.96604369,10.28677441
