Phase,Phi1,Phi,Phi2
1,79.18045449,124.4559887,13.30151256
1,70.9977414,128.7589741,43.7611695
1,73.229499,127.6973504,44.17292479
1,73.16585833,127.1072508,44.89683001
1,73.05944114,127.4423198,45.20881267
1,73.40384079,127.031307,44.441985
1,74.75070727,126.8969856,45.35019269
1,74.94809152,125.8493133,44.16119408
1,76.20300698,125.5994537,45.517716
1,75.99019989,126.0963591,44.64927819
1,76.89314215,124.8793855,44.48928433
1,78.51366226,126.1970974,45.73756681
1,78.74950284,126.2995899,45.90532479
1,95.40227954,88.04646211,18.24396174
1,93.60270951,87.13702413,19.77028804
1,93.26602589,88.14182962,19.01870248
1,105.2429302,69.73955896,0.914572998
1,104.8904882,69.68912467,0.762124601
1,105.1415648,70.11568709,0.741153193
1,104.762251,69.44575384,0.626344351
1,105.2664866,69.55252679,0.615540221
1,104.8545416,69.47431223,0.582649583
1,105.0698009,70.01204873,0.798008623
1,104.8354177,70.14812989,0.81756278
1,104.3576388,69.8454985,0.572505993
1,104.3019595,69.88953613,0.524056851
1,104.7472954,69.57498135,0.885888595
1,103.881241,69.56998365,0.559222291
1,103.5686815,69.03820172,0.729643196
1,103.9314501,70.32666006,0.546166734
1,102.3694803,69.78731333,0.87261132
1,85.41857222,156.8400959,39.52372718
1,81.19488197,158.2380733,37.87119877
1,77.78069095,158.785712,36.49985426
1,74.44427349,158.690306,34.72738363
1,104.7444414,152.126627,56.13406924
1,107.5834593,152.5360757,57.16837965
1,110.8651255,152.8451128,58.11248154
1,113.9977462,153.1475827,59.3501811
1,116.2610219,152.9952284,59.91326583
1,117.6434613,152.9913038,59.33691089
1,87.88185082,46.77526038,7.477935636
1,88.34801539,47.79972683,6.553817843
1,88.55200091,48.99900997,7.261022265
1,86.64933862,47.71277645,7.346201746
1,86.51256296,47.89159935,6.888649498
1,86.45427143,48.15882148,7.353060504
1,86.19378599,47.68039208,7.323464802
1,86.72089684,47.48415422,7.303478501
1,88.02291657,47.40837542,7.326495278
1,89.35244728,46.73174275,7.279642868
1,86.46958259,143.9959069,5.781483807
1,85.63953666,143.9370622,5.979337591
1,86.13703827,143.6937009,5.677946668
1,85.05772832,143.7500954,5.171762265
1,87.93917106,144.290115,6.258529083
1,87.13685351,144.3022131,6.198392213
1,85.62940564,143.9976707,5.079500564
1,84.78949057,144.3385106,5.500329865
1,84.88091734,144.8849511,5.610217596
1,84.76604612,144.3720753,6.044654508
1,86.72890238,144.2909027,5.917067996
1,88.97875386,143.0515484,6.235738852
1,87.78373402,143.1767203,6.239735322
1,86.96920901,142.878891,5.69175866
1,86.69798152,143.0483289,6.02379222
1,85.73213384,142.7099988,5.08589015
1,86.57173083,143.3644928,6.042562122
1,86.20809234,143.2365324,6.04510912
1,85.20028487,143.4934719,5.669358385
1,85.85012208,143.8941775,6.086505251
1,85.50917606,143.8426582,5.628730431
1,88.27448617,100.7999035,9.046688642
1,88.69770557,100.0546331,9.89770464
1,88.28200269,100.3425148,9.984675793
1,89.21451855,100.5796593,9.099996355
1,88.3568095,100.8614005,8.774913504
1,87.0550699,100.1099176,9.766416444
1,86.53621935,99.58868311,10.5699326
1,86.13758234,98.77482621,11.27627825
1,85.88782295,98.95588324,11.26292145
1,85.26861267,98.39441916,10.9734492
1,84.98605569,98.17655733,10.98512137
1,83.92649824,98.26492204,11.8698809
1,11.70026018,41.2880949,44.60282448
1,99.47491394,39.31797433,35.87176723
1,97.17925415,38.99494934,35.0125263
1,98.05629057,39.33365079,36.07855169
1,98.22050793,39.37592933,35.91590867
1,99.99432426,38.95538297,36.2107846
1,100.0921499,39.18058663,35.95272806
1,101.9701785,39.43673721,34.14271527
