Phase,Phi1,Phi,Phi2
1,83.36697615,123.9350317,12.58685207
1,74.18674473,127.5611267,43.82982607
1,74.64209284,127.1966233,44.20616562
1,75.01696481,126.8115345,44.37999316
1,75.2687675,127.1977385,44.53028561
1,75.09929273,126.8144211,43.88132346
1,75.67165468,127.236063,44.47723153
1,75.2870171,126.5419865,43.02382028
1,76.07054619,126.4471435,44.04392474
1,75.89319091,126.8040849,43.44760647
1,76.29137355,125.5314107,43.28463121
1,77.10328702,127.0406914,44.5309603
1,76.88802321,126.998678,44.41775605
1,93.45380653,87.95816496,18.34258783
1,93.02189812,87.73595745,18.73520662
1,92.51079613,88.25235163,18.81903067
1,104.8453897,69.50739962,1.22651465
1,104.5955246,69.58856874,0.918225473
1,104.8658102,70.02740562,0.858730141
1,104.6234865,69.45666977,0.615519368
1,104.9319468,69.53488411,0.593877623
1,104.6245294,69.49739684,0.496504832
1,105.1065325,70.01023986,0.609929393
1,104.8635075,70.10545664,0.768913769
1,104.455556,69.92185864,0.640963778
1,104.4937767,69.97351532,0.381771731
1,104.7641489,69.93978993,0.685667702
1,104.7136526,69.7909972,0.233603636
1,104.3689893,69.40585264,0.487898111
1,104.6077216,70.0506161,0.279170581
1,103.4299107,69.9659981,0.569063135
1,84.54845669,158.93936,38.59330672
1,83.40270007,159.5958162,38.1054597
1,82.69272774,159.619972,38.06364461
1,81.93344266,159.0519515,37.60951643
1,111.3927765,151.786842,57.62271707
1,112.7363665,151.9146505,58.11196876
1,113.7328325,152.0976023,58.46745079
1,114.4016567,152.2231785,58.81292099
1,114.9109135,152.0708851,58.65753273
1,115.2435175,151.9248215,57.91269715
1,89.60051452,46.57516816,7.811809829
1,89.77835488,46.84092696,6.960354295
1,89.6176571,47.27211125,7.722349099
1,89.01449124,46.80452639,7.802689948
1,89.2421555,46.84778487,7.259376357
1,88.78025691,46.88233197,7.672841225
1,88.86809897,46.74171873,7.583013514
1,89.13085301,46.61072203,7.58834258
1,89.79132646,46.78377865,7.510694612
1,90.25719387,46.4842788,7.330387925
1,87.0222983,143.8894238,5.784283826
1,86.56779908,143.7093046,5.998982761
1,86.70458883,143.5206195,5.743405595
1,85.80025703,143.4370681,5.261021875
1,87.50501174,144.0743146,6.18914107
1,87.03763684,144.1095431,6.090757329
1,85.63997927,143.9794607,5.073920285
1,85.98498153,143.9988437,5.512747148
1,86.22920237,144.3632449,5.554280648
1,86.57066128,143.7862949,6.09382656
1,86.76985629,144.0571178,5.995459024
1,87.44952726,143.7161634,6.125402736
1,87.15408404,143.7614058,6.269937871
1,86.84293019,143.4986341,5.928297333
1,86.8599708,143.5014073,6.066887894
1,85.90185563,143.4405333,4.992368329
1,87.0021391,143.6559298,6.037675603
1,86.72253843,143.4324015,6.047564729
1,86.13070276,143.5710321,5.701713684
1,86.84126419,143.9802468,6.117196468
1,86.16627729,143.6940584,5.617610293
1,89.46223042,100.8808331,8.981629706
1,89.43381518,100.2890651,9.508001668
1,89.4140211,100.6445289,9.726966336
1,89.71538963,100.4210662,9.561275785
1,89.37891093,100.5136986,9.253812506
1,89.09202416,100.3693276,9.526991034
1,89.0533564,100.2238234,9.932827417
1,88.97359745,99.77056806,10.24850808
1,88.95773917,100.0793307,10.09098321
1,88.58140966,99.69690278,9.653882433
1,88.61421741,99.61215114,9.939237289
1,88.21578503,99.53584002,10.41097233
1,13.01594579,41.3251915,43.59070733
1,106.0888457,39.3500888,36.68332249
1,104.2587767,38.92770928,35.78063557
1,104.8726622,39.25881347,36.97971218
1,105.0709492,39.3126497,36.77008752
1,106.0091227,39.0300856,37.01890779
1,105.6824648,39.38287474,36.9113804
1,107.3322234,39.6455494,35.18207172
1,107.1569393,38.77503734,36.86316162
1,107.2482129,39.05482778,36.6510813
1,107.1410012,39.24439855,36.5452258
1,107.7468455,39.46535745,36.32936334
1,109.0311879,38.92233921,36.39309654
1,110.0125063,38.88541599,36.26290361
1,34.63822328,159.0765752,5.657259328
1,32.72918851,159.2722909,4.504285334
1,34.82556322,159.3280689,5.870841049
1,35.50681233,159.7372828,6.377396902
1,36.12283978,159.3724695,6.981328222
1,34.69926078,159.5583912,5.821285941
1,34.49210493,159.7879167,5.478341609
1,34.97157088,159.5722149,5.982760613
1,34.85903854,159.7252448,6.018471062
1,103.1751111,92.25739183,40.74108151
1,103.0929301,92.22284185,40.14780735
1,103.535392,92.05713471,40.23128842
1,103.4677828,92.43945116,39.47406232
1,103.0484874,92.03846231,40.10513063
1,103.4835376,92.31663885,40.3047198
1,103.1485829,92.19959858,40.29248423
1,103.2170167,92.49774587,40.13634882
1,103.0044402,92.18862714,40.32206918
1,103.3603895,92.25841421,40.08535893
1,103.0168913,92.11107054,40.27272506
1,103.1847929,92.38264267,40.13001214
1,102.9090386,92.30839082,39.99410252
1,103.2046012,92.45540648,40.51018325
1,103.1589863,92.60923288,40.37836763
1,84.4282416,123.55384,12.85592729
1,84.55268725,123.5406019,12.24061789
1,74.87368897,126.7977904,43.23462811
1,74.9553923,127.3460819,43.60520469
1,75.28237781,127.0987482,43.93024942
1,75.51258144,126.9136451,44.42850724
1,75.65246279,127.9326985,43.77334033
1,75.91402574,127.0856339,43.95779515
1,75.83599332,126.849552,43.654434
1,76.56573698,127.0085834,44.05457324
1,76.33558153,126.2414274,43.23669005
1,77.15702759,126.8666546,44.46441423
1,76.4979261,127.0560985,43.4259406
1,77.09810001,126.7931921,44.29284026
1,105.064222,69.36027074,359.9631218
1,104.3158845,69.21013278,0.545631854
1,104.7326908,69.15652552,0.74755515
1,104.2649782,69.43104387,0.32562097
1,104.9419754,69.50175159,0.723755207
1,104.7998688,69.29110203,0.606903805
1,104.6190572,69.370688,0.747258793
1,104.7084638,69.48701904,0.819520766
1,104.9150309,69.55409878,0.614761674
1,104.3161982,69.73466386,0.607113763
1,104.3842277,69.70773043,0.323484123
1,104.3750911,69.58684588,0.443346339
1,104.6703169,69.69508622,0.665713045
1,104.3027339,69.73896078,0.487844469
1,103.9088783,69.7558947,0.668977496
1,103.8607117,69.4245406,0.424383962
1,87.01162951,159.3519176,40.1695145
1,86.3983393,159.4562259,39.25398021
1,85.05647717,159.570177,38.49159756
1,84.258226,159.4277135,37.66864453
1,113.3200262,151.8068941,58.10523944
1,112.8242837,151.7043034,57.555457
1,111.4492049,151.3151641,56.50736856
1,112.6882338,151.8383419,57.7240385
1,112.8959385,151.9233236,58.1458547
1,112.7777728,152.0263144,57.57141089
1,116.2099221,152.2676619,59.17719838
1,89.2968675,47.22308113,7.730384197
1,89.62295437,47.23020986,7.53615445
1,89.05457359,47.16933205,7.743272123
1,89.23644175,47.11552967,7.420022357
1,88.90480476,46.76383703,7.328132709
1,89.2425746,46.75569465,7.186476931
1,89.3856545,47.18521859,7.784048402
1,89.5764621,46.74212491,7.569864477
1,89.47138375,46.82743939,7.62510409
1,90.24479432,46.41959136,7.360772197
1,87.25413597,144.5580154,5.985941677
1,86.75266992,143.6116443,5.673847404
1,86.49316888,143.7448473,5.696199968
1,86.92095806,144.3933692,5.716327402
1,85.99060301,143.9341073,5.17999038
1,87.21957675,144.1509163,5.83193873
1,86.40051642,143.9145528,5.466682726
1,86.1332167,144.1594653,5.35012128
1,86.50145607,143.8547387,6.035342403
1,86.78819359,143.9215464,5.949232677
1,86.36762171,144.1291499,5.274973675
1,86.6998465,143.7211099,5.831116918
1,86.91869126,143.7028436,5.806199567
1,86.69943076,143.7166399,5.899303829
1,86.56114211,143.5240719,5.911833917
1,86.34290947,143.6922182,5.514869253
1,86.62009236,143.6876116,5.688386589
1,86.66525365,143.7920286,5.968626368
1,86.8395972,143.4564382,5.894456628
1,86.38799892,143.5390597,5.918828322
1,89.34420743,100.3303891,9.167222094
1,89.73667073,100.9172778,9.898585205
1,89.65747899,100.3902332,9.581676259
1,89.70169668,100.5968721,9.547963656
1,89.43713089,100.3472403,9.559986815
1,90.06361669,100.7921116,9.553489396
1,89.29665877,101.0421356,9.036559112
1,89.66102926,100.946347,9.753111674
1,88.24410977,99.43130835,9.542596974
1,89.150271,99.88693319,10.00746701
1,89.08684716,100.3160348,9.848586428
1,89.05362573,100.482425,9.687055046
1,89.15550005,99.87520151,9.897917639
1,88.98865916,99.97236153,8.941132589
1,106.3977666,38.98755547,37.75194782
1,107.2028266,39.45980008,36.69777447
1,106.4856686,39.4077313,37.30829668
1,107.0438799,39.28525932,36.23820377
1,106.4446934,39.42446535,36.54066962
1,105.35424,38.3994663,36.4234181
1,106.0722958,39.55546632,36.3067852
1,106.0586135,39.04849668,37.16283808
1,106.0383538,39.43853169,36.27752431
1,106.5359823,39.2183947,35.96021064
1,106.490084,39.33890788,36.42978162
1,107.1573476,39.0784463,36.23898336
1,109.4116253,38.98946153,35.24698618
1,33.41450056,159.3093266,4.976466611
1,36.36073073,159.2147593,6.67021829
1,37.15822265,159.351966,7.755383082
1,36.8540071,159.7327604,7.50828008
