Phase,Phi1,Phi,Phi2
1,71.16186549,124.6902441,13.81356318
1,68.00643767,130.6130103,42.71425444
1,71.24745302,128.3019345,44.16775812
1,70.40810304,127.7609208,45.50561249
1,70.00622477,127.9749465,45.77708343
1,70.73023884,127.5103521,45.10757142
1,72.72481878,126.7860823,46.28632225
1,74.08922886,124.7463402,45.92459526
1,75.11055775,124.2456571,47.74580391
1,75.16084911,124.8259951,46.76910165
1,76.53887045,123.9164054,46.50663193
1,79.55351991,125.1496164,47.66870749
1,79.79824648,125.425569,48.00360835
1,98.10705436,88.89569947,18.7047791
1,94.27924639,86.36418399,21.12052661
1,94.40241318,87.86603627,19.46722037
1,105.9154079,69.92666449,0.254484376
1,104.9563863,69.92312333,0.416298697
1,105.5673549,69.99250486,0.667414866
1,104.9176241,69.34995813,0.797983623
1,105.6225423,69.52804867,0.870581769
1,105.1031818,69.31774871,0.908026652
1,104.9261129,70.01519956,1.216014027
1,105.0589596,70.36646717,1.097002766
1,104.4723496,69.87079892,0.578557269
1,104.4714728,69.80869235,1.115937331
1,104.7219696,68.69279316,1.165568744
1,102.5703764,69.10971844,1.334033416
1,102.3972168,68.45010762,1.116401947
1,102.7654714,71.0297292,1.068397978
1,100.5259912,69.89934781,1.315806371
1,88.57919541,153.1291349,41.55592286
1,81.83779014,155.6499577,40.07349066
1,73.71989875,157.1106124,36.59726332
1,65.52394688,157.612143,32.06599642
1,93.9368917,152.3033828,53.47516306
1,96.84810167,152.8506609,54.55560398
1,103.2274908,153.6445414,56.31227134
1,111.6545099,154.5577339,59.70900464
1,115.6330448,154.5109852,60.67531011
1,120.1402078,154.959835,61.58949988
1,84.73455902,47.87210786,6.858347417
1,85.46578619,50.10010828,5.805269682
1,85.16733169,51.51262566,6.369816441
1,82.44040634,49.30759807,6.668827431
1,82.79904091,50.1195004,6.347392195
1,83.11894309,50.20432513,6.886476384
1,83.07262958,49.43478474,6.948566344
1,83.35946945,49.0622467,6.978743728
1,85.20212295,48.307539,7.072970931
1,86.81903214,48.03016497,7.07603432
1,84.70619982,144.3793678,5.743491155
1,82.81017375,144.5666008,5.780481836
1,85.09602302,144.3161353,5.518300646
1,84.24056639,143.9813206,5.059552312
1,88.79372168,143.9797311,6.245356159
1,87.48336429,144.2046029,6.199383885
1,85.38609848,144.1582174,5.138211916
1,83.5111013,145.330841,5.743521165
1,81.48186745,145.8506403,5.386297386
1,78.69015753,145.2027554,5.244198513
1,87.44926315,144.7337208,5.818484047
1,92.31133143,141.8522075,6.377123909
1,89.04606814,141.9661449,5.971938003
1,88.05819708,140.9371888,5.03019601
1,86.54784939,141.6992676,5.735693197
1,85.86258678,140.8006577,5.368016423
1,85.92310092,142.7740858,6.122141892
1,85.73191297,142.8777324,6.097267726
1,83.21432557,143.2795043,5.540723322
1,83.75285295,143.6455927,5.940545397
1,84.35926475,143.7230416,5.610146958
