Phase,Phi1,Phi,Phi2
1,81.84139318,124.2257934,12.85798528
1,72.75417805,128.013881,43.87687722
1,74.02964258,127.3828586,44.16833991
1,74.25639042,126.9211647,44.57716983
1,74.34615868,127.2680988,44.83836282
1,74.38887875,126.8850735,44.13742502
1,75.32095912,127.0859321,44.84618574
1,75.22243803,126.2631686,43.4984944
1,76.23679725,126.0993405,44.6228937
1,75.97344829,126.5358308,43.92795556
1,76.65769236,125.2539643,43.79544264
1,77.80299035,126.6629502,45.04716145
1,77.731637,126.7080697,45.03269721
1,94.19879225,87.97106749,18.29888412
1,93.25452295,87.4902701,19.16059156
1,92.84987502,88.2239547,18.87650418
1,105.0165244,69.59810231,1.114793486
1,104.7353888,69.6180961,0.863554222
1,104.987693,70.05914734,0.814802909
1,104.6878512,69.4492722,0.621136074
1,105.0898373,69.55284514,0.580249995
1,104.7335544,69.4958492,0.510186145
1,105.1095618,70.01887792,0.671416898
1,104.8299803,70.10792726,0.775376467
1,104.4116731,69.89917189,0.614966953
1,104.4195469,69.93702389,0.419992403
1,104.7788347,69.81951468,0.772999154
1,104.3852048,69.70626377,0.345561357
1,104.0501903,69.26792765,0.579495417
1,104.3309884,70.14492905,0.400364809
1,102.9886836,69.88166484,0.7095002
1,84.74541045,158.0816212,38.90025906
1,82.20397337,159.0656343,37.82823802
1,80.50817448,159.2912398,37.33222605
1,78.77448658,158.9080612,36.3491111
1,108.6972139,151.9545943,57.02827272
1,110.8318202,152.2162798,57.81634783
1,112.817069,152.4414974,58.43699298
1,114.3518106,152.5981488,59.06734291
1,115.5541513,152.4380394,59.19762517
1,116.3009913,152.3664819,58.47418373
1,88.93973628,46.65067063,7.673972513
1,89.19951235,47.18626415,6.789796539
1,89.25623023,48.01188888,7.532145156
1,88.05368278,47.16395461,7.601259648
1,88.0575461,47.16800975,7.111576792
1,87.71035179,47.31674623,7.55318881
1,87.66613745,47.08365014,7.471952103
1,88.0622551,46.93340521,7.46311793
1,89.0598235,47.02807669,7.438784609
1,89.9571944,46.49801764,7.321029056
1,86.89205136,143.9193671,5.782945338
1,86.26417914,143.8039572,5.992928888
1,86.50345468,143.5820643,5.720260838
1,85.46893852,143.5569075,5.230894685
1,87.69415948,144.2169161,6.225632598
1,87.15427476,144.2291913,6.154957484
1,85.61806404,143.9899366,5.07910445
1,85.42812086,144.120041,5.504244902
1,85.71584895,144.5303803,5.579056865
1,85.92530778,144.0051897,6.104456004
1,86.71933495,144.1470183,5.961608597
1,87.95882227,143.4724975,6.169315919
1,87.27667802,143.554879,6.242722157
1,86.78357845,143.3104565,5.859483866
1,86.69682611,143.3742551,6.05339086
1,85.71917409,143.2021735,4.983140023
1,86.78226434,143.5763816,6.027689311
1,86.45406752,143.3655058,6.040268486
1,85.72894193,143.5634734,5.694700464
1,86.42560376,143.953907,6.107252563
1,85.88750122,143.7700915,5.623995743
1,89.00407759,100.8700837,9.006916412
1,89.19035846,100.2203512,9.664401059
1,88.98718191,100.553331,9.811579635
1,89.43285981,100.4775418,9.406720694
1,88.87747476,100.6187854,9.112153829
1,88.32759012,100.2794294,9.609090752
1,88.09332397,100.0287564,10.1228821
1,87.90188955,99.42155744,10.60165707
1,87.76455174,99.67760648,10.50727112
1,87.26082213,99.1844145,10.1573079
1,87.16716905,99.0448442,10.35449954
1,86.46954992,98.93583125,10.99645164
1,12.38471799,41.32586827,43.99458392
1,103.4951889,39.29560977,36.30392343
1,101.2349206,38.9527119,35.45255633
1,101.9534371,39.28102794,36.59777712
1,102.1419697,39.33158538,36.406659
1,103.6455472,38.93492139,36.65287041
1,103.7203674,39.19788424,36.46609013
1,105.4415336,39.51577501,34.73108228
1,105.6339605,38.53200802,36.41059784
1,105.9438217,38.82720413,36.21817818
1,105.9506149,39.07042538,36.13426743
1,107.2769333,39.19815331,35.84971649
1,109.863602,38.50686374,35.68014796
1,111.5468296,38.49142016,35.38815231
1,33.50270692,158.6580868,5.219192373
1,31.22061145,158.9224583,4.130759953
1,35.05672702,158.9935192,6.461513734
1,35.5818557,159.4955431,6.906474833
1,36.35327916,159.1890487,7.535119631
1,34.21481542,159.5241644,6.088621751
1,34.04088019,159.8005541,5.740925037
1,34.30834212,159.7111439,6.103196369
1,34.63154185,159.7889061,6.528515288
1,102.3590564,92.27268344,40.8497535
1,102.6852331,92.27247057,39.89998156
1,103.1417592,92.11163646,40.05379355
1,103.1627187,92.5125007,39.19277314
1,102.5509183,92.08830345,39.986643
1,103.0371375,92.3738882,40.0933331
1,102.5641494,92.24731989,40.27446492
1,102.5898071,92.54268704,40.05171895
1,102.2784266,92.22714576,40.24669655
1,102.9865004,92.31798543,39.98861444
1,102.3999362,92.15653658,40.26662581
1,102.5477475,92.46198509,39.94609109
1,102.3417965,92.42631803,39.9363533
1,102.3766894,92.55815288,40.56233308
1,102.0629311,92.67596322,40.4329852
1,83.12136033,123.7923635,13.00996496
1,83.45749462,123.7517367,12.47980159
1,74.0335647,126.9186249,43.48641231
1,74.10603369,127.3582864,43.83084254
1,74.74188964,127.2033041,43.99647035
1,75.09324788,126.9025337,44.59906291
