Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,82.72474711,123.7923096,12.19392075,0.8852074,73.22855831,109.5818685,10.79414888
1,76.66518915,127.7660661,44.66053754,1.063624,81.54293514,135.8950543,47.50201958
1,78.03190434,128.1686867,45.42007638,1.076419,83.99502444,137.9632095,48.8910332
1,79.26423778,128.135225,45.33993288,1.029359,81.59135654,131.8971471,46.67106797
1,80.0327206,128.8383888,45.44769392,0.9646765,77.20568479,124.2873659,43.84232231
1,79.78594996,128.5972962,44.78984851,0.8999184,71.80084443,115.727073,40.3072088
1,80.8642086,129.6206976,45.42392081,1.110161,89.77229068,143.8998432,50.42786534
1,79.85713749,128.9660236,43.86746843,1.103181,88.09687679,142.2728669,48.39375769
1,80.58987166,128.8712283,44.79578609,0.801947,64.62880581,103.347895,35.92384627
1,79.45760607,128.901451,43.99140904,0.8733066,69.3908518,112.5704879,38.41798785
1,79.34934012,127.6841047,43.64946337,1.418993,112.5961582,181.1828507,61.93828298
1,80.47915919,129.4330531,44.97516021,1.251654,100.7320615,162.0053987,56.29333917
1,79.48049199,128.6793132,44.35273519,0.993099,78.93199712,127.7912972,44.04665696
1,95.5492825,86.18030868,17.22064868,0.7499393,71.65616203,64.63000037,12.91444121
1,94.35765193,86.4717572,18.16335937,0.98299,92.75262827,85.00087261,17.85440062
1,94.13605296,87.79975861,18.71044892,1.340535,126.1926738,117.6986494,25.08201164
1,105.8332742,69.85119473,1.17536559,1.73374,183.4873808,121.1038104,2.037778337
1,104.2771406,70.08316817,0.704516789,1.006719,104.9777787,70.55405698,0.709250437
1,104.1140197,70.5676504,0.322991468,1.032883,107.537601,72.88812645,0.333612397
1,103.4205525,69.75847399,359.8582678,0.7851527,81.20092606,54.7710542,282.5436906
1,103.3354139,70.18261818,359.9591467,0.6435298,66.49941823,45.16460624,231.6444377
1,102.8280809,69.94341318,359.7474799,0.7271927,74.77582981,50.86233948,261.6057412
1,102.8483377,70.96962268,359.9003323,1.179959,121.3568217,83.74124501,424.6676362
1,101.5572132,71.22894231,359.6708255,1.044513,106.0778294,74.39955622,375.6808529
1,100.2009845,71.33864399,359.2524243,1.113763,111.6001491,79.45434215,400.1220578
1,100.2505047,71.13743556,358.9508593,0.9421454,94.45055182,67.02180768,338.1839009
1,102.1262808,70.39328054,359.0773359,1.633959,166.8701557,115.0197343,586.7176446
1,100.7684076,71.24880732,358.4828731,1.013442,102.1229365,72.20653379,363.3015999
1,99.95579136,71.21523341,358.5443458,0.9389667,93.85515956,66.8687327,336.6612012
1,99.10221836,71.8953948,358.2549607,0.9810763,97.22683771,70.53486792,351.4754513
1,98.24176267,72.09616256,358.450339,1.248212,122.6265471,89.99129526,447.4220145
1,85.06506892,159.2817047,39.00446381,1.342129,114.1682959,213.776595,52.34902201
1,84.69556815,159.0584133,37.09237501,0.943245,79.88867118,150.031053,34.98719726
1,85.40896942,158.3887737,37.20428792,0.6831823,58.34989617,108.2084067,25.41731099
1,84.96754143,157.6625989,36.89156178,0.7469453,63.46610572,117.7653372,27.55597868
1,108.4074358,151.0646726,52.45480165,0.5109006,55.38542398,77.17903186,26.79918964
