Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,77.84171601,123.4747663,11.69442406,2.013329,156.7209842,248.5953279,23.54472311
1,76.73458727,129.0057634,45.15374793,3.189104,244.7145792,411.4127961,143.9999982
1,81.38983179,129.8924881,46.82667781,2.352272,191.4510224,305.5424627,110.1490831
1,83.90762957,130.7465959,46.85857773,2.214888,185.8460018,289.5890663,103.7865015
1,86.02079628,132.3165854,47.35142969,1.946768,167.4625335,257.5896944,92.18224808
1,85.491167,132.136032,46.70004045,1.295888,110.7869774,171.2334982,60.51802202
1,87.31959773,133.4505667,47.53567202,1.570607,137.1447714,209.5983943,74.65985923
1,85.90787111,132.5439489,45.6816802,1.255112,107.8239999,166.3575008,57.33562499
1,86.46307835,132.3248498,46.58881512,0.8159035,70.54552825,107.9643081,38.01197731
1,85.71109203,132.4506172,45.79998855,0.9867254,84.57331157,130.6923882,45.19201202
1,85.75787226,131.1423522,45.3882768,1.44169,123.6362669,189.0666177,65.43582479
1,85.7599026,132.3293448,46.35100057,1.058878,90.80927414,140.120632,49.08005478
1,85.95805155,131.615973,45.7294358,1.200703,103.2100904,158.0316936,54.90747075
1,98.40358455,85.33989179,15.97384532,1.066969,104.9935742,91.05501901,17.04359776
1,96.85088386,84.30321713,17.15702919,1.542234,149.366726,130.0152878,26.46015375
1,96.99905748,86.73640761,17.66670979,1.678127,162.7767373,145.5547075,29.6469827
1,107.8120819,69.81044027,1.365511909,2.961742,319.311571,206.760513,4.044293973
1,105.3712766,70.8399032,0.641167576,2.164372,228.0626407,153.323903,1.387725149
1,104.5922414,71.86644671,359.7062318,1.954159,204.3898698,140.4384636,702.9231702
1,103.0021541,70.52224602,358.5350413,1.564813,161.1791098,110.3541274,561.0402936
1,102.3942889,71.3514999,358.7503105,1.276662,130.7228976,91.09174856,458.0028889
1,102.74811,70.53440661,358.7785345,1.552372,159.503289,109.4956379,556.9577511
1,101.5564887,72.02008439,358.5223355,2.374511,241.1469994,171.0124826,851.3152293
