Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,77.97471435,144.4086601,2.595537328,0.7586615,59.15641375,109.5572907,1.969134243
1,78.74900636,144.548385,3.017671376,0.6977069,54.94372511,100.8524056,2.105450141
1,77.77829548,143.9983058,2.830286187,0.7246076,56.35874402,104.3422667,2.050846881
1,78.84079704,144.8079987,3.533069899,0.7975868,62.88237902,115.4969483,2.817929915
1,79.75961069,143.9717663,5.150602786,0.9880606,78.80732879,142.2528298,5.08910768
1,79.10465535,144.6992036,4.029648853,0.7221637,57.12651059,104.4965123,2.910066125
1,79.76785173,145.0300229,4.989866698,1.058308,84.41895563,153.4864335,5.280815845
1,75.31812728,146.0902647,1.245392451,2.14918,161.8722128,313.9742752,2.676572548
1,88.92831993,104.2969868,8.688688544,2.790121,248.1207729,291.001213,24.24249237
1,90.21558518,105.1116594,11.1439955,3.568459,321.9306169,375.086647,39.76689105
1,89.13464672,104.8558267,11.72476681,3.330258,296.8413703,349.1969559,39.04649847
1,87.53091575,102.6540782,11.94513175,2.914644,255.1214584,299.2000931,34.81580658
1,84.71082804,100.5336301,10.31113072,3.517327,297.9556827,353.6096516,36.26761847
1,88.46605523,105.8764942,12.1869413,3.306138,292.4809869,350.0423007,40.29170974
1,89.33152668,106.5695784,14.24484701,3.564536,318.4254428,379.8710988,50.77626997
1,91.90490517,107.2881601,15.66141332,3.466154,318.5565547,371.8772852,54.28487043
1,90.19083214,106.0412887,15.47193872,1.421053,128.1659526,150.6902915,21.98644493
1,91.3133159,106.7187119,16.15934278,2.077212,189.6771155,221.6773889,33.56638074
1,88.13715578,103.8919675,15.81446679,2.644357,233.0661048,274.7274516,41.81909595
1,86.32733044,103.7783396,17.07166641,3.929117,339.1901816,407.7572384,67.07657471
1,28.27945547,55.89462152,32.52877706,0,0,0,0
1,87.18280877,38.12910415,46.63157621,3.344315,291.5667751,127.5157349,155.9506798
1,91.89608559,39.58942239,44.80820061,2.841726,261.1434957,112.5022909,127.3326287
1,91.66216473,40.14660013,47.79351861,3.454007,316.6017586,138.6666379,165.0791478
1,95.0698756,38.90263691,45.6929005,2.400354,228.2013562,93.38010013,109.6791365
1,97.19337047,39.25162043,44.77322835,1.997503,194.1440491,78.40522955,89.43465795
1,99.22924012,39.57870613,42.77300112,1.648363,163.5658079,65.24007477,70.50543245
1,99.67516102,40.12255539,39.61939154,2.300915,229.3440731,92.31858953,91.16085228
1,99.32357194,38.55679107,40.36287254,1.894572,188.1756583,73.04861677,76.47036815
1,101.1777603,38.15200354,40.3932336,1.684807,170.4649989,64.27876263,68.05480272
1,101.9541161,37.60982202,41.17965282,1.727061,176.0809777,64.95445682,71.11977238
1,102.4614009,39.93752311,40.70256179,1.668928,171.0007009,66.65285058,67.92964504
