Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,76.79490415,123.4838977,11.63366817,2.363275,181.4874771,291.8264082,27.49355714
1,76.53640234,129.217438,45.18210937,3.540524,270.9789694,457.4974404,159.9683426
1,81.85698889,130.1306196,46.96048785,2.52292,206.5186344,328.3091428,118.477554
1,84.4849816,131.1007554,47.02056044,2.373557,200.5299195,311.1751157,111.6059804
1,86.65193101,132.7315954,47.57560691,2.015054,174.6083202,267.4613323,95.86741701
1,85.98559812,132.5126851,46.88998449,1.269835,109.187522,168.2692455,59.54254345
1,87.97026983,133.8585814,47.75092992,1.594158,140.2385094,213.3917284,76.12252693
1,86.61446609,132.9596781,45.88432224,1.289807,111.7159447,171.4923235,59.18192002
1,87.13400152,132.703013,46.77472033,0.8243994,71.83321858,109.4002843,38.56105137
1,86.43375122,132.7366463,45.91601837,1.003591,86.74413482,133.2133036,46.0809028
1,86.44746058,131.5320935,45.56917974,1.412951,122.1460259,185.8484031,64.38701808
1,86.37030523,132.6313612,46.48117257,1.040909,89.90362805,138.0571776,48.38267086
1,86.51545457,131.9350538,45.86555082,1.152957,99.74859895,152.1154438,52.88100788
1,98.74092576,85.25489828,15.75692845,1.061889,104.8519029,90.53123868,16.732109
1,97.19042388,84.13013645,16.82880837,1.557661,151.3897329,131.0462325,26.21357847
1,97.2647547,86.61128194,17.40327443,1.691968,164.5688525,146.5435175,29.44578343
1,107.9910831,69.8937865,1.362494823,3.064618,330.9514171,214.1977562,4.17552616
1,105.4697041,70.99423586,0.615278954,2.250762,237.3872022,159.7911283,1.384846489
1,104.6826852,72.05004291,359.6579387,2.027028,212.194734,146.0474544,729.0367123
1,102.9799372,70.70901568,358.3666891,1.616451,166.4620225,114.2976591,579.2821929
1,102.3608433,71.54668835,358.608526,1.357322,138.9366245,97.11189412,486.7472417
1,102.8115875,70.65628763,358.6991456,1.646938,169.3243103,116.366525,590.7552535
1,101.5580898,72.16565949,358.3958261,2.48181,252.0478827,179.1014554,889.4703453
1,98.53091507,72.55511998,357.9700526,2.54044,250.3118779,184.321929,909.4014405
1,95.56795904,73.87947097,357.1342131,2.586394,247.1763959,191.0814204,923.6897861
1,94.81133289,73.64612734,356.8144126,2.415456,229.0126029,177.8889802,861.8695138
1,98.78662436,71.50334892,357.7346308,3.205926,316.7026075,229.2344454,1146.870754
1,95.90970811,73.64256094,356.1577744,1.789856,171.6645665,131.8095796,637.4711295
1,95.3666463,73.50984801,356.4006572,1.687504,160.9315971,124.0481625,601.4275346
1,93.962989,73.88260111,355.8845488,1.561656,146.7378656,115.3792073,555.7692409
1,91.21877833,74.21454847,355.144212,2.326447,212.2156532,172.6562136,826.2241866
1,83.58905539,158.1473451,36.99282812,2.9139,243.5701485,460.825549,107.7934018
1,84.02296195,156.8471879,33.82751316,1.757678,147.6853117,275.6868516,59.45787568
1,84.94106554,155.6046256,33.48852576,1.461779,124.1650658,227.4595741,48.95282369
1,82.57559659,154.8156177,32.03279245,1.305871,107.8330769,202.1692255,41.83069471
1,102.389099,150.1459819,45.89978824,0.9636616,98.66844295,144.6899172,44.23186337
1,103.4779022,150.2853676,45.98882558,1.637719,169.4677265,246.1252019,75.31677345
1,108.5011413,152.7127206,51.28174664,2.533221,274.8573696,386.8550707,129.9079975
1,111.4527735,150.6651211,52.04129016,2.35822,262.8301596,355.301502,122.7248113
1,110.0645219,152.2918879,52.67410764,1.116417,122.8779034,170.0212526,58.80626923
1,110.8957346,152.9647546,53.29389428,1.270239,140.864087,194.3017969,67.69598298
1,98.11735617,44.69210267,5.125066044,1.024378,100.5092611,45.78160675,5.250004904
1,97.8950054,44.49797625,3.676190254,1.004099,98.29627702,44.68037346,3.691258958
1,97.23462324,44.03701267,4.141982283,0.8474566,82.40212322,37.31945703,3.510150222
1,97.28449507,43.34017055,3.921406012,0.6628358,64.48364612,28.72741662,2.599248291
1,97.54962145,44.35214876,3.536824474,0.5499961,53.65191135,24.39350884,1.945239667
1,97.10972756,44.23257637,3.847045108,0.7933207,77.03915704,35.09061845,3.051940518
1,99.75694893,44.07571448,3.636598784,1.773404,176.9093723,78.16404836,6.44915883
1,101.9367534,43.31402684,3.765306949,2.815973,287.0511454,121.9711301,10.6030027
1,104.6318833,44.28000625,3.819817524,3.368881,352.4923635,149.1740717,12.86851068
1,108.1357624,44.09387565,3.625580045,4.428711,478.9020403,195.2790321,16.05664623
1,74.3193461,146.1585717,0.758880288,0.8151487,60.58131836,119.1409697,0.618600281
1,73.99511537,145.5518571,1.080444616,0.7839276,58.0068132,114.102118,0.846990355
1,73.7672064,145.6380728,1.912468923,1.149396,84.78773197,167.3958183,2.19818413
1,75.09474907,145.3291453,1.887852777,0.7748153,58.18456053,112.6032453,1.462737216
1,75.40413088,145.929591,2.696466398,0.6759323,50.96808761,98.6385241,1.822628735
1,75.63875926,145.9103384,2.330035081,0.5269697,39.85933427,76.89032726,1.227857888
1,75.1933362,145.4733974,1.911900885,0.6947923,52.24375101,101.0737964,1.328374013
1,75.1477586,146.0344501,1.613771162,0.9260253,69.58872571,135.2315954,1.494392924
1,77.95899313,145.966017,2.453398778,1.172062,91.37277341,171.0812218,2.875535479
1,77.59829542,145.4826742,2.962972043,0.7168773,55.6284565,104.2932267,2.124087398
1,78.03522742,145.8503094,2.923941928,0.4862744,37.94653339,70.92327171,1.421838107
1,78.68711958,145.436381,2.664817111,0.6768969,53.26306732,98.44543542,1.803806442
1,79.13001384,145.1443887,2.805068675,0.7407377,58.61458445,107.5139207,2.077820119
1,78.50037208,144.3686216,2.766690406,0.7265126,57.03150942,104.8856226,2.01003544
1,79.19549684,144.5060196,3.180531421,0.667188,52.83828514,96.4126822,2.122012397
1,78.21728158,143.9662144,2.894418444,0.6886008,53.86048267,99.13525041,1.993098856
1,79.28577015,144.7353569,3.65446297,0.7499056,59.45684303,108.5378546,2.740502246
1,80.13814976,143.9396484,5.155764594,0.9510315,76.21390477,136.8911397,4.903294535
1,79.49137393,144.641384,4.089293456,0.6898428,54.83655197,99.77981735,2.820969648
1,80.21184304,144.9710929,5.04561335,1.047107,83.99038233,151.8002462,5.283297058
1,75.79354293,145.992483,1.409577163,2.09999,159.1656822,306.5827544,2.960097946
1,88.86927612,104.1496562,8.657910974,2.656511,236.0822096,276.6747072,22.99983574
1,90.20515479,104.9030546,11.04274045,3.390975,305.8834247,355.7236354,37.44565681
1,89.20496622,104.652381,11.60836954,3.147309,280.755593,329.3733807,36.53512594
1,87.73192537,102.5318521,11.81441415,2.776355,243.5749696,284.6648203,32.8010078
1,84.9964605,100.4458487,10.22707054,3.351385,284.8558628,336.6327108,34.2748508
1,88.38586832,105.473318,12.01435554,3.077561,272.0129013,324.6005701,36.97491204
1,89.323184,106.2003184,14.02386833,3.43819,307.110078,365.1368728,48.21672385
1,91.80759738,106.9822578,15.40894939,3.392873,311.4915184,362.977214,52.28060835
1,90.23579763,105.8229929,15.21759,1.392799,125.6803287,147.3901586,21.19504414
