Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,72.71448852,123.7990827,11.46264503,16.4648,1197.229511,2038.327136,188.7301579
1,75.77955515,130.2747456,45.52579049,16.4648,1247.69522,2144.947632,749.5730353
1,83.53379017,131.2118779,47.47559242,2.176401,181.8030244,285.5696623,103.3259268
1,86.34879997,132.5668952,47.52368525,1.925087,166.2289523,255.2028067,91.48722867
1,89.34581587,134.4072235,48.4852661,2.534943,226.4865505,340.7146503,122.9073859
1,88.10723347,133.9700101,47.62711245,1.267689,111.6925707,169.8323082,60.37636656
1,90.29648898,135.2958341,48.4609419,1.533631,138.4814947,207.4938853,74.32120279
1,88.79754915,134.4570775,46.48850153,1.293181,114.8313034,173.877338,60.1180469
1,89.40447064,134.0474635,47.32445817,0.9102567,81.38101841,122.0176018,43.07740512
1,88.96047502,133.6492078,46.18887339,1.286196,114.4206071,171.8990765,59.4079442
1,88.78834323,132.7082849,45.95805036,1.462369,129.8413207,194.0684819,67.20762815
1,88.62465089,133.6980369,46.86272109,1.015998,90.04246806,135.8369381,47.6124309
1,88.3945642,133.0932802,46.31094534,1.029452,90.99796091,137.0131435,47.6748953
1,100.0428366,84.85956416,14.60355784,0.9983892,99.88168759,84.72287238,14.58003443
1,98.54227016,83.56641323,15.04841619,1.666463,164.2170472,139.2603357,25.07762879
1,98.13806924,86.29101135,16.28018437,1.943376,190.7191684,167.6958805,31.63851958
1,108.3652447,70.27730833,1.302929079,3.408895,369.4057409,239.567965,4.441548422
1,105.5865855,71.71826217,0.434819769,2.499862,263.9518928,179.2857583,1.086989418
1,104.9736987,72.79286115,359.4086778,2.264895,237.7544054,164.8681873,814.0229174
1,102.8889054,71.5315741,357.7522505,1.787463,183.9101116,127.860042,639.468911
1,102.2933375,72.35702572,358.0695779,1.607339,164.4200708,116.3022694,575.5391972
1,102.9486678,71.1554703,358.3998061,1.900216,195.6247057,135.2107631,681.037046
1,101.8613382,72.76038987,358.031109,2.870888,292.4324936,208.8869301,1027.867215
1,98.16873655,72.93950469,357.4879925,3.117455,306.0366186,227.3856236,1114.45273
