Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,83.84219971,123.7132211,12.30528906,0.7723724,64.75740101,95.55267749,9.504265647
1,76.13442274,127.4299051,44.11319279,0.5598023,42.62022496,71.33555399,24.69466678
1,76.65174144,127.5707886,44.60613857,0.7350983,56.34656482,93.77706981,32.78989663
1,77.39286261,127.3125523,44.6335255,0.6803752,52.65618438,86.62030324,30.36754384
1,77.7116816,127.7768324,44.67192125,0.6191851,48.11791534,79.11751073,27.66018803
1,77.21429909,127.4213813,43.98132647,0.6322979,48.82243917,80.56827183,27.80930037
1,77.87926029,128.13833,44.57085207,0.6716312,52.30614104,86.06170037,29.93517486
1,77.05556681,127.5196131,43.05352849,0.9932907,76.5385779,126.6640458,42.76466945
1,77.8050171,127.4702402,44.03094575,0.7139478,55.54872079,91.00709757,31.43579685
1,77.1406524,127.6247182,43.31683382,0.6810572,52.53719673,86.91973322,29.50124156
1,77.21015925,126.4982996,43.07422988,1.320121,101.9267526,166.9930618,56.86319542
1,78.11476806,128.1949258,44.3660113,1.052481,82.2143092,134.9227237,46.69438394
1,77.26270754,127.7379942,43.95910549,0.7618087,58.85940279,97.31191531,33.488429
1,94.00379245,87.17726856,17.79177841,0.3412684,32.08052384,29.75084696,6.07177175
1,93.57513628,87.48732428,18.24344194,0.551409,51.59817232,48.24129799,10.05959808
1,92.94240654,88.09111527,18.69197262,0.870914,80.94484305,76.71978556,16.27910065
1,105.1237377,69.66122271,1.189228492,1.046459,110.0076814,72.89761346,1.244478858
1,104.2963689,69.75278038,0.833683008,0.5457291,56.91756354,38.06612206,0.454965078
1,104.4499817,70.23095744,0.719120988,0.7287029,76.11300454,51.17750236,0.524025549
1,104.0010998,69.59567517,0.395002441,0.4414145,45.90759348,30.72054016,0.174359805
1,104.1450289,69.77858292,0.404442656,0.4153201,43.25352382,28.98044804,0.167973164
1,103.583428,69.76145463,0.211451926,0.4074104,42.20096582,28.42154213,0.086147714
1,103.9569132,70.42406922,0.380127773,0.6438744,66.93519508,45.34425532,0.244754542
1,103.4480102,70.49111156,0.369559383,0.5688283,58.84415576,40.09733915,0.210215836
1,102.6875315,70.38716464,0.138071922,0.5931281,60.90686046,41.74860523,0.081894337
1,102.8608486,70.35735225,359.8505514,0.4436374,45.63291944,31.21315282,159.643163
1,103.5852809,70.15733785,0.00498582,0.7223533,74.82516946,50.67838452,0.003601523
1,103.1304836,70.41360819,359.4879353,0.5335075,55.02088645,37.56618807,191.7895096
1,102.6434802,70.24376225,359.6480074,0.5039052,51.72258344,35.39619706,181.2285011
1,102.3898173,70.76279611,359.4683613,0.605416,61.98843363,42.84092897,217.6278974
1,101.5911323,70.88582465,359.8312794,0.8615818,87.52907066,61.0739364,310.0240814
1,85.0909594,159.5553991,38.7796754,0.671755,57.16027743,107.1821371,26.05044085
1,85.35804316,159.645217,38.26524497,0.541817,46.24843887,86.49849252,20.73276024
1,85.65695061,159.2371294,38.43899174,0.4596435,39.37166058,73.19231148,17.6682327
1,85.25804503,158.5998862,38.1403251,0.6161345,52.53042294,97.71886158,23.49957014
1,111.9441639,151.4670968,55.97299163,0.2959308,33.12772598,44.82377914,16.56413219
1,112.8881502,151.6237848,56.48265778,0.550218,62.11309221,83.42613564,31.077775
1,113.9865973,152.0456912,57.67953725,0.7229729,82.40922083,109.9249143,41.70074231
1,114.2625914,151.6932551,57.36663524,0.5808408,66.36837499,88.10963166,33.3208823
1,113.5138449,151.7643543,56.75658546,0.4763764,54.0753168,72.29695674,27.03749786
1,113.5741815,151.7661814,56.25831606,0.6132596,69.65045714,93.07206769,34.5009524
1,92.44928236,46.19409038,7.512651913,0.3969173,36.69471954,18.33523363,2.981901513
1,92.33818243,46.27864695,6.653382982,0.5822019,53.75946525,26.94351618,3.873612213
1,91.65214554,46.22611621,7.432285857,0.4079442,37.38896119,18.85767599,3.031957908
1,91.48330014,46.11085575,7.501347564,0.4144856,37.91851055,19.11228571,3.109200546
1,91.73314869,46.39630387,6.926648739,0.3475608,31.88284655,16.12553649,2.407431577
1,91.06999428,46.32469467,7.27990416,0.4202677,38.27377703,19.46877288,3.059508578
1,91.27154145,46.2148204,7.191630725,0.3029989,27.65517666,14.00303975,2.179056199
1,91.79676474,46.16598431,7.171579376,0.4251481,39.02722011,19.62738052,3.048983346
1,92.32414162,46.31808157,7.107817187,0.5186685,47.88562405,24.02372989,3.686600879
1,92.61153941,46.28384189,6.880327048,0.50774,47.02258302,23.50015788,3.493417255
1,86.21438192,144.1302909,5.172677659,0.5396643,46.52682407,77.78197253,2.791509468
1,85.80032956,143.8017184,5.434532805,0.4742035,40.68681658,68.19127818,2.577074477
1,85.43891981,143.6720501,5.407896617,0.6263925,53.51829858,89.99509466,3.387465882
1,84.60502308,143.6835013,4.790468926,0.5645911,47.76724305,81.12242603,2.70465612
1,85.06077523,144.2523871,5.549780128,0.4897228,41.65620101,70.6436829,2.717853864
1,85.06175997,144.2453558,5.398778473,0.4161541,35.39880016,60.02829623,2.246723796
1,84.07958168,144.1933545,4.496006614,0.5252164,44.1599752,75.73271457,2.361376408
1,84.86839945,144.226343,4.895971916,0.3317376,28.15403915,47.84530087,1.624177973
1,85.34739436,144.6115528,4.939279254,0.547085,46.69227924,79.11481138,2.702205591
1,85.61455466,143.9545829,5.514407634,0.4408195,37.74056518,63.45798724,2.430858416
1,85.39255234,144.3806841,5.410445135,0.3859893,32.9606115,55.7293992,2.08837393
1,86.01020123,144.2308738,5.51601143,0.3155114,27.137199,45.50648491,1.740364489
1,86.24431241,144.1474086,5.780735096,0.377155,32.52747365,54.3659159,2.180233145
