Phase,Phi1,Phi,Phi2,KAM,Phi1*KAM,Phi*KAM,Phi2*KAM
1,112.64006,151.23507,056.88153,0.9016203,101.5585689,136.356612,51.28554391
1,114.30451,151.68714,058.17241,0.3431103,39.21905357,52.04541875,19.95955201
1,114.22487,151.63614,058.30189,0.3824506,43.68536879,57.99333343,22.29759423
1,114.09996,151.70376,057.79024,0.3911027,44.6248036,59.33175041,22.60192055
1,115.98499,151.70147,058.64796,1.028563,119.2978651,156.0345147,60.32312054
1,090.12340,046.68517,007.91656,0.2413705,21.75312932,11.26842351,1.910823582
1,090.23856,046.49896,007.78822,0.1995914,18.01084063,9.280792804,1.554460817
1,089.95609,046.57459,008.00938,0.295607,26.59165026,13.76777544,2.367627887
1,090.31476,046.75622,007.61461,0.282307,25.49649035,13.19960833,2.149657444
1,090.20991,046.61527,007.52007,0.3218381,29.03298755,15.00257079,2.420245272
1,090.52905,046.63934,007.28802,0.3190394,28.88233331,14.87978669,2.32516667
1,090.58004,046.96478,007.86556,0.6207675,56.22914663,29.15420713,4.88268696
1,090.38581,046.52876,007.64211,0.2844924,25.71407674,13.23707806,2.174122452
1,090.16751,046.73273,007.67993,0.3280319,29.57782057,15.32982557,2.519260775
1,090.56515,046.47089,007.38199,0.2922081,26.46386924,13.57917027,2.157076746
1,087.38409,144.46386,005.98111,0.7017716,61.32367115,101.3806312,4.197370737
1,087.01854,143.57062,005.69864,0.3721722,32.38588004,53.43299251,2.120874691
1,086.78477,143.59354,005.70781,0.3833595,33.26976715,55.04794749,2.188141473
1,087.12568,144.29598,005.72614,0.6564531,57.19392359,94.72354564,3.758942562
1,086.13847,143.73277,005.18699,0.4943794,42.58508665,71.05851863,2.564339499
1,087.10849,143.88517,005.75307,0.4075919,35.50471484,58.64643181,2.344904403
1,086.66044,143.82272,005.44997,0.273017,23.6597723,39.26604744,1.487935667
1,086.67878,144.11149,005.35143,0.4097363,35.51544064,59.04770721,2.192673446
1,087.10792,143.75854,006.03955,0.3172004,27.63066796,45.60026739,1.915747118
1,087.34914,143.86340,005.96907,0.3641564,31.80874756,52.38877792,2.173676627
1,086.75612,144.02268,005.30502,0.4831257,41.91411134,69.5810582,2.562989587
1,086.84551,143.75797,005.85448,0.2459514,21.35977402,35.35747384,1.439918182
1,087.05922,143.78376,005.82755,0.2719303,23.67403893,39.09916105,1.584688422
1,086.94864,143.81928,005.92610,0.2074984,18.04170285,29.84226991,1.229656817
1,086.88447,143.58609,005.93813,0.3092758,26.87126284,44.40770426,1.836521282
1,086.75383,143.73736,005.52732,0.3143651,27.27237712,45.18600827,1.737597685
1,087.04317,143.72016,005.70036,0.3036467,26.43037213,43.64015155,1.730894655
1,087.08271,143.81241,005.97366,0.3049974,26.56000093,43.86240993,1.821950108
1,087.24485,143.45489,005.90662,0.3559417,31.05408181,51.06157621,2.102413108
1,086.85066,143.54712,005.92954,0.2907556,25.25231685,41.73712944,1.724047066
1,089.82890,100.33178,009.17936,0.5193818,46.65549548,52.11050245,4.767590831
1,090.11194,100.95115,009.88581,0.689914,62.16948597,69.64761319,6.820361108
1,090.10793,100.40741,009.62053,0.4483049,40.3958249,45.0131359,4.312932549
1,090.13371,100.60222,009.61595,0.3908109,35.22523644,39.31644347,3.758018456
1,089.95266,100.36960,009.54834,0.2855664,25.68745604,28.66218606,2.726685507
1,090.50441,100.70650,009.62225,0.6393088,57.86026701,64.3825527,6.151591361
1,089.90682,101.02621,009.06075,0.7668063,68.94111463,77.46753361,6.94784385
1,090.19845,100.96948,009.73914,0.7530066,67.92003091,76.03068814,7.33363433
1,088.92248,099.49584,009.45037,1.277789,113.6241651,127.134686,12.07557353
1,089.92802,099.98114,009.91217,0.6497882,58.43416569,64.96656209,6.440810747
1,090.01510,100.45497,009.67668,0.4894669,44.05941393,49.16938426,4.736416601
1,090.05808,100.61197,009.53001,0.4745328,42.73551268,47.74367745,4.522300767
1,090.22653,100.02755,009.73856,0.50248,45.33702465,50.26184165,4.893433625
1,090.07183,100.09000,008.86137,0.7291712,65.67778347,72.98274182,6.461452398
1,107.37630,039.09406,037.98252,0.814095,87.41451243,31.82627569,30.92137803
1,108.41794,039.44700,036.92942,0.5865585,63.59346159,23.1379728,21.66126661
1,108.01572,039.39429,037.54420,0.5905178,63.78520491,23.26302794,22.17052094
1,108.81557,039.29173,036.48767,0.5794236,63.05030848,22.76655292,21.14181692
1,108.50331,039.48252,036.88129,0.4326961,46.94896029,17.08393381,15.95839185
1,107.57512,038.43974,036.74378,1.364715,146.8093764,52.45928669,50.14479413
1,108.40476,039.57993,036.75868,0.5745011,62.27865387,22.73871052,21.11790286
1,108.03692,039.22985,037.66452,0.7547472,81.540563,29.60861733,28.42719473
1,107.76076,039.66128,036.89161,0.7444438,80.22182605,29.52559617,27.46372815
1,108.40361,039.36048,036.47449,0.5027723,54.50233361,19.78935976,18.33836536
1,108.21397,039.44184,036.91567,0.2757907,29.8444053,10.87769338,10.18099842
1,107.86561,039.46705,036.88416,0.4350319,46.92497925,17.16942698,16.04578566
1,108.89120,039.60112,036.04306,0.5907544,64.32795508,23.39453743,21.29259339
1,034.98308,159.84033,005.58175,0.493028,17.24764037,78.80575962,2.751961412
1,036.11811,159.64839,006.21086,0.5255935,18.98344492,83.91015653,3.264389023
1,036.39084,159.69307,006.96316,0.4300818,15.65103862,68.6810847,2.994726614
1,036.28943,160.00191,006.73054,0.3761039,13.64859497,60.17734153,2.531380624
1,035.26670,159.61401,005.73244,0.3148471,11.10361766,50.25400744,1.804843015
1,035.61219,159.59682,006.12721,0.3147395,11.20856385,50.23142425,1.928475242
1,035.31884,159.92799,005.65910,0.3251808,11.4850075,52.00551222,1.840232013
1,034.86506,159.95606,005.47404,0.3944259,13.75168101,63.09081433,2.159102715
1,103.59306,092.28173,040.45082,0.3719704,38.5335529,34.32607189,15.04650719
1,103.97694,092.22157,040.59864,0.3375311,35.09545081,31.12764774,13.70330511
1,103.95059,092.03879,040.43077,0.3573931,37.15122316,32.89402972,14.44967651
1,103.91564,092.28803,039.54669,0.8039267,83.54055648,74.19281455,31.79264227
1,103.97122,092.14422,040.50010,0.39397,40.96153994,36.30205735,15.95582244
1,103.79130,091.97520,040.29440,0.3329621,34.55856985,30.62425494,13.41650934
1,103.79130,092.20896,040.34769,0.2865349,29.73983031,26.42108537,11.56102121
1,103.68932,091.95113,040.07152,0.4087994,42.38813195,37.58956875,16.38121381
1,103.75521,092.39002,040.26633,0.374293,38.83484926,34.58093606,15.07140486
1,103.65781,091.84571,040.32305,0.5106716,52.93509757,46.90299612,20.59183631
1,103.73057,092.38486,040.31102,0.3599493,37.33774529,33.25386521,14.50992283
1,103.96777,092.57508,040.52187,0.5046731,52.46973856,46.72015233,20.45029587
1,103.60108,091.74143,040.21992,0.6240407,64.6512912,57.25038466,25.09886533
1,103.79016,092.16657,040.57744,0.3581036,37.16763039,33.00517902,14.5309286
1,103.82569,092.12416,040.13397,0.4245491,44.07910116,39.11123092,17.03884212
1,103.61369,092.16484,040.74074,0.5773966,59.82619213,53.21566792,23.5235626
